isim,Spotify_ID,Spotify_Isim,Followers,Popularity,Genres
fatih yıldız,3tn9qlzPRIE1EQQTVkxShr,Fatih Yıldız,184.0,3.0,
fatima spar und die freedom fries,6N2ChCdYs8dbKrryUJFTAO,Fatima Spar Und Die Freedom Fries,5704.0,13.0,swing music
Fatma Aydoğan,4jdsLmV5iC9cgEf0lnMvs8,Fatma Aydoğan,4859.0,21.0,"arabesk, karadeniz folk"
fatma i̇şcan,2e1cFWygyirbtOzKmifQbK,Fatma İşcan,5996.0,4.0,turkish pop
Fatma Meşe Öz,0WypUC7atfRW5cnBU8sVVP,Fatma Meşe Öz,404.0,1.0,oyun havasi
fatma şahin,7bsoZzb3f2kIERiKI9HKA0,Fatma Şahin,2706.0,13.0,
Fatma Türkan Yamacı,0Vm03jlrsyICUfbSEqOJ3i,Fatma Türkan Yamacı,771.0,1.0,"oyun havasi, traditional music"
fatoş balkır,41UUckaztwUKk4KRScIPrR,Fatoş Balkır,337.0,0.0,anatolian rock
fatoş dündar,0oXVl6KiQUeMmy0dZTZfZ2,Fatoş Dündar,7.0,0.0,turkish pop
fattish,4LXntAMnAAv341uZxHvscl,Fattish,50.0,0.0,
Fazıl Say,15NSFL63oPhmpXLcZHny2N,Fazıl Say,171365.0,48.0,"classical piano, classical"
fazıl say festival orkestrası,46dOe2pEr37UDAXSF3ziaY,Fazıl Say Festival Orkestrası,142.0,19.0,
fecri ebcioğlu,3CsxmNZISD1QgXHlsKSx88,Fecri Ebcioğlu,7655.0,10.0,"anatolian rock, turkish pop"
fedon,0fBEgrLBNZC4LUvb2oO4I4,Fedon,8300.0,31.0,turkish pop
Fehmi Ege,3nCMO7STgERi5myTNqRSrS,Fehmi Ege,2.0,0.0,
Fenomen,2nd36wgOTNDocLvRgndywl,Fenomen,376.0,0.0,progressive rock
ferahnaz gündoğdu,18ETrp4AApRiZz4XEFBJKQ,Ferahnaz Gündoğdu,11.0,0.0,
Ferat Üngür,31N9HqZ3143ZRiXwUrlFmC,Ferat Üngür,19352.0,40.0,"arabesk, anatolian rock"
feraye,3xGZkCf1fIG4UFP9s1Wdrw,Feraye,25.0,2.0,
ferda gül,1593woPuEXuIf0w7LkQHTI,Ferda Gül,117.0,4.0,"oyun havasi, anatolian rock, arabesk"
Ferdi Merter,2ackc1vuGs5ubK5lX2qo0n,Ferdi Merter,0.0,0.0,
Ferdi Sancar,5C3sTtWPvctgb2mMNZOnJV,Ferdi Sancar,9.0,0.0,
ferdi serim,7c0HJYedpTLkL0utXq2zML,Ferdi Serim,2.0,0.0,
Ferec,1k2Yi0YMivdL2mOUDKOZvv,Ferec,1448.0,3.0,
ferhan & ferzan önder,7GMS4WCZPfOzr1vroymlCg,Ferhan & Ferzan Önder,145.0,16.0,
ferhan önder,4h6EnUeQb0ppnsR0iUwkKj,Ferhan Önder,0.0,0.0,
Ferhan Şensoy,2tCan7B7Q51Cor6nfTZVLu,Ferhan Şensoy,254.0,1.0,anatolian rock
Ferhat Albayrak,1I8QV9H94JcJ0tvgkGZGPt,Ferhat Albayrak,3650.0,6.0,"techno, melodic techno"
ferhat erdem,0HNd7P5QUOnU56rjinFGZr,Ferhat Erdem,4.0,0.0,
ferhat livaneli,2dCU23dWjk2jYYdPiBZYXS,Ferhat Livaneli,1013.0,11.0,mizrahi
ferhat özgür kale,0VfM0PKidPgQF8ZPgw8l25,Ferhat Özgür Kale,74.0,0.0,
feride demirel,1sCUuaQN2c5iJaniOekgTr,Feride Demirel,7.0,0.0,
Ferit Edgü,7Mzx4kTZRdE8Ndlt2Evr0s,Ferit Edgü,3.0,0.0,
ferit odman,2CHIQOUR9zhfALE0DyXBMX,Ferit Odman,7800.0,14.0,jazz
ferit tunçer,056vDmh5BDSlhcO9SvnVwI,Ferit Tunçer,150.0,6.0,
Ferit Tüzün,5C6PutmmheAbwCUSwyJyLN,Ferit Tüzün,115.0,0.0,
ferman akdeniz,5B9K2YDPWSbgjfVLu1Xaor,Ferman Akdeniz,24349.0,39.0,arabesk
Ferruh Yarkın,7gImAUiBUkr9obu3ftGhXr,Ferruh Yarkın,13.0,2.0,
feryadı hafız hakkı bey,5lJxnI4kps3iFk03k1dJee,Feryadı Hafız Hakkı Bey,34.0,0.0,
feryal öney,4I392Ox22w5GVGe37VBjPv,Feryal Öney,24660.0,21.0,"oyun havasi, anatolian rock"
Feryin Kaya,5rIIfmj6VDHrMsBOTKbiM7,Feryin Kaya,43.0,0.0,
ferzan önder,2hhoSyBDWLexUvK2XAaGhS,Ferzan Önder,0.0,0.0,
fethi perilioğlu,3gI7KCCrHH2v3PDnX20R20,Fethi Perilioğlu,378.0,8.0,arabesk
fethi taner,0QIoATeSd1F9QkJb24aN75,Fethi Taner,279.0,2.0,anatolian rock
Fevzi Atlıoğlu,4okJX0seoBpySVkew4BFED,Fevzi Atlioglu,140.0,2.0,
feyza eren,3g0nde3LZN6Mi3ja88y8Cd,Feyza Eren,208.0,1.0,
Feyzi Aslangil,08ubxSGZszkuR3bjq3McCt,Feyzi Aslangil,114.0,0.0,
Feyzullah Çınar,3cDarmd6KMSkUCic7FSoyy,Feyzullah Çinar,6438.0,9.0,traditional music
feza,0TYkMdtrh5k68NbrZg35F5,FEZA,19.0,2.0,
fezayafirar,2zha6Yb2ENrwryqz7QsmPd,Fezayafirar,14.0,0.0,
fide köksal,0ViVWojMCvTAqpnPq7e19X,Fide Köksal,368.0,0.0,
fieber,5jMpkEMvF6h5YWTv6YdRcC,Fieber,1487.0,14.0,turkish hip hop
Figen Genç,46HyO18Ou1UzcbDKInq3ZH,Figen Genç,9380.0,17.0,oyun havasi
Fikret Döğücü,4q0ZZ8Og9Jmi16ZrN9bOI7,Fikret Döğücü,383.0,2.0,"traditional folk, traditional music"
fikret erkol,675BQWkngywqoEjpUkyLDs,Fikret Erkol,78.0,0.0,
fikret karakaya,13Q2RzmBI8elGPAsZBbtpJ,Fikret Karakaya,328.0,2.0,
Fikret Kuşkan,5u4wCYnBjXy1vx4n149h11,Fikret Kuşkan,4.0,0.0,
fikri karayel,5ZBjBEf13SNZDLCzjAiWfn,Fikri Karayel,90953.0,37.0,turkish pop
fikriye hanım,1vWciz0wEvQnFF7IEaCXii,Fikriye Hanım,6.0,0.0,
filiz şatıroğlu,2btW4EJ5fuIn2FHVnZDLl2,Filiz Şatıroğlu,219.0,4.0,
fındık buse katılmış,3Mp6zD6KVpQVrB0GvxFKGs,Fındık Buse Katılmış,608.0,1.0,arabesk
Findike,7GVl33JzZT3tIVtEjLb00r,Findike,674.0,9.0,"melodic house, progressive house, melodic techno"
fininigiller,0UWBEjW5AKcRHjXmJCGVVq,Fininigiller,78.0,2.0,oyun havasi
fırat ağacık,0jvlsSg7s79GNOp79a7CUb,Fırat Ağacık,9106.0,31.0,
firat akarsel,6Te7AdXZqZPUlKo2tukEWu,Firat Akarsel,2656.0,8.0,
Fırat Doğan,6kvvWEscQzEs16Mj2vuRUx,Fırat Doğan,5.0,0.0,
Firat Durak,478TYt4lme8W8GuK7kXZLe,Fırat Durak,838.0,23.0,lo-fi
fırat karakılıç,2xl8wSKOgv8TLXiLBZHtbk,Fırat Karakılıç,1483.0,11.0,
Fırat Şahin,7GZGCiBRUq0yNx0DLqlHo0,Fırat Şahin,4.0,0.0,
Fırat Sobutay,3afAbjkUPnCsSoL7PLIrL1,Fırat Sobutay,9358.0,21.0,anatolian rock
fırat uyulur,4GkYuMQivqQ7rsb4T5cawo,Fırat Uyulur,274.0,5.0,
fıratcan,2qpvyygAJchHE9LDxkY5Ta,Fıratcan,1092.0,20.0,turkish pop
firdevs,7kAk6MeaC9WuQTviNdG8gr,Firdevs,1181.0,1.0,turkish pop
fitisound,2PAQUkxLPkZMrIe1K31zvm,Fitisound,174.0,0.0,
Flanorler II,7hq3cOotfH3qdiRXtfREzC,Flanorler II,212.0,4.0,
Flatliners,3G10hYDCcYiNu4m5WtqRRL,Flatliners,117.0,0.0,"dub, jungle, drumstep"
Fluctuosa,0VGa2tiHWk1Apo09DF8f9C,Fluctuosa,515.0,0.0,idm
flue,6XaEOf6hdYBFIWR9QkyLUJ,Flue,34.0,0.0,turkish hip hop
fly kugin,00J9wJB1U9G0aKYEZq44fA,Fly Kugin,22.0,0.0,
Foma,4kpDnFPGLXjaIV94NYau8d,FOMA,119.0,0.0,
Forgotten,1QtIw623sD1tB5kixovf3q,Forgotten,1130.0,2.0,doom metal
Fosil,6dSi17FKJ1SP3UfzQfDrpa,Fosil,531.0,1.0,
Frank Ramond,3LMsmQp1beLUMSocKbrafT,Frank Ramond,3323.0,32.0,"singer-songwriter, german pop"
frank somay,2hI0nYUfNWE5PviU1j3TBp,Frank Somay,61.0,3.0,
Frapan,7ykkGTwXWbWwBVjV3C4Bx4,Frapan,4660.0,16.0,
fred lenix,59dW0kJuMkQquLbBomht2S,Fred Lenix,3429.0,22.0,"melodic techno, melodic house"
Fredd,7mPDqgo2mw51RXWgh7zmPo,Fredd,21343.0,39.0,turkish hip hop
Freedjom,2ped2wEJrRbcU5C5fslUcH,Freedjom,48.0,0.0,"footwork, jungle"
fresh sorgu,1z1kKsb1mJNLkCqvqHFw4S,Fresh Sorgu,73.0,0.0,turkish hip hop
frodie,7o6eqGfX15YTeyY3tVMhAa,Frodie,452.0,15.0,
Frozen Clouds,0M3LK8CPC8luVRntRVHwAp,Frozen Clouds,4457.0,23.0,
Fuat Kent,6lh7yHpqhEKnxDfuPcN9Hf,Fuat Kent,18.0,1.0,"contemporary classical, chamber music, avant-garde"
fuat oburoğlu,7tw3NLs4FwcYTv2tFsEhPd,Fuat Oburoglu,5.0,0.0,
Fuego,7wU2WGCJ8HxkekHHE2QLul,Fuego,290679.0,59.0,"trap latino, reggaeton"
fugo,1bUwNSZBvO92V98KZ9riXR,Fugo,10808.0,0.0,
fuji kureta,4rItp9gdukiFfuURlH2TgQ,Fuji Kureta,327.0,0.0,
fukker mikey,2ABaPnA5Z6e4DhrIcAbTeK,Fukker Mikey,2.0,0.0,
fulin,5W7a74TyXM4YgfPFQnUXsS,Fulin,13837.0,13.0,turkish pop
Fulya Özlem,1kOoTo79BhV0ABo5K8YcCW,Fulya Özlem,436.0,0.0,
fulya uçanok,6tXx0EnQhHHSx4S5XeoFVo,Fulya Uçanok,56.0,0.0,electroacoustic
funda barıt,0Ou57teszrgSiDflI9JF4t,Funda Barıt,8.0,1.0,
funda güllü,1vSWTULBnAO1UdD0fDMnck,Funda Güllü,7.0,0.0,
funda süyür,1tnLhBR0tNZaclHTE3ClJ9,funda süyür,7.0,0.0,
fundyy,0Qd3WxeIl4mgfd2KYLwE7H,Fundyy,160780.0,49.0,"arabesk, turkish pop"
Fungu,5dCWJ0exc66XrCWwuUnnMF,Fungu,78.0,0.0,
Fünye,2mSiNV4m0I5f0o6N8GAEns,Fünye,5.0,0.0,
füreya ünal,0RWvlBWgKyzz0WAhJAOqaF,Fureya Unal,13.0,0.0,
Furkan Andıç,0WhBhrErQ1pIEQtTuPeKis,Furkan Andıç,233.0,5.0,
furkan bilgi,75ZVO567D9Y84t6WmJ48Ja,Furkan Bilgi,632.0,5.0,
furkan dulda,69Cvba0jpJ4ALXmoXFdk4W,Furkan Dulda,0.0,0.0,
furkan kalemci,5UXSgBzmji7Kp9kcwNOZDH,Furkan Kalemci,41.0,0.0,
furkan keçeli,4mVd9sDieKkzMt9ZrRmnEK,Furkan Keçeli,2.0,0.0,
Furkan Kızılay,0fcRDCxbaQbVDx5HW6B3uw,Furkan Kızılay,12948.0,35.0,
furkan manav,7LSzS0yUdt2aL4vPnOvZLh,Furkan Manav,1590.0,9.0,
furkan özsan,2IcI0EyzGYzrqOYdJCWge6,Furkan Özsan,9435.0,34.0,"turkish pop, turkish hip hop"
furkan soysal,4vq86xjQHxtFadePrafUdr,Furkan Soysal,112012.0,38.0,
furky sheeks,0fhLzNJfiTXeLAOiYlUv93,Furky Sheeks,3.0,0.0,
Furtherial,38Sk19POLXiHIx0mrpZMjL,Furtherial,3799.0,6.0,melodic death metal
g.a.r.,0aLFwsKhZ20sojfwyq3OxN,G.A.R.,67.0,0.0,
Gabidulin,0wEgxxBbjXz2ny7TlYLTwk,Gabidulin,2349.0,28.0,
gaddar,2DSqEm0lW4M7kO9koL7NMq,Gaddar,2045.0,13.0,anatolian rock
Gadi Mitrani,3B96XmV6h0PhuFCfaNnqgL,Gadi Mitrani,2957.0,17.0,"organic house, progressive house"
Galip Kayıhan,0mC2eHWRlwaeixJIEj1uut,Galip Kayıhan,26.0,0.0,anatolian rock
Gamze Akkuş,3AXYKwgMyhIiuZ4lJII6gd,Gamze Akkus,142.0,2.0,
gamze aksoy,364xEqmmVOjANzLytvr8M2,Gamze Aksoy,13286.0,29.0,"oyun havasi, turkish pop"
Gamze Lim,6KAzml7PMID6uC96uBlb0K,Gamze Lim,58.0,0.0,
gamze ökten,2iJt3X1D7T8o8goowQjHRi,Gamze Ökten,12143.0,46.0,turkish pop
Gamze Özçelik,59eFJIML2WvK6eTThqqv8Q,Gamze Özçelik,1349.0,10.0,"oyun havasi, arabesk"
gamze sayın,24lUddgrBk03JPIB05Gnyo,Gamze Sayın,939.0,1.0,turkish pop
Gani Pekşen,2swDlzT0ml7URtS8yrft3o,Gani Pekşen,5124.0,20.0,
Gantz,7zIcHMhD4nOi0IpORMwGih,Gantz,7202.0,17.0,"dubstep, dub, bass music"
garez,49RvRbFnNzvqeOOBREWPo6,Garez,64.0,6.0,turkish hip hop
Gargoyle,4B0IPoSN6siDsSi4zuH8ix,Gargoyle,122.0,0.0,thrash metal
Gasko,3nEFV24b2Dyfdy50ENBPqc,Gasko,18.0,0.0,
Gates of Eternity,7H8N5SyShm7qMaoDxWew2C,Gates Of Eternity,356.0,0.0,melodic death metal
gaye aksu,4HtJueBZr7JJ7ZlQHNJzql,Gaye Aksu,22765.0,33.0,"arabesk, karadeniz folk"
Gazanfer Özcan,2JsT6nlkDo5eJ4m5jGal1t,Gazanfer Özcan,374.0,4.0,
gazi,7Dtwtga58CxoB7ujAn7ws0,GAZI,1046.0,28.0,
gazi giray han,0ugv3QHYyO9nu8remteJGt,Gazi Giray Han,87.0,0.0,
Gazin,3ZIeUI9kji9rWOoD8FcOqm,Gazin,694.0,3.0,
Gece,6rGDR3wmkz5DKMrZxpO1mZ,Gece,282340.0,39.0,anatolian rock
gedic,2jxrUwePvYNOaMzQWXvDWp,Gedic,481.0,0.0,turkish hip hop
Geeva Flava,1gzLVGMn6ZcMIEnqOGLyQl,Geeva Flava,5304.0,31.0,experimental jazz
genç osman,5Zkr7EwsJ7r1XMjxvoD3Yu,Genç Osman,4105.0,12.0,
genco arı,58PCTeH2HDJNLkLwAwEeMu,Genco Arı,4068.0,16.0,
Genco Erkal,77aA4wqcjIKDt4phHzTxzH,Genco Erkal,2257.0,17.0,
genjah,1SHt7sgmTqX8Hj1HZGvCQY,Genjah,1048.0,10.0,turkish hip hop
Genorbit,7bk9cmlDfH4rueToHk9WLz,Genorbit,225.0,0.0,death metal
genzo,0121YzduaBYnueQver95pM,Genzo,1841.0,36.0,turkish hip hop
geo karabacakis,7HIAvX3cTnkX8J6f5Zlf4l,Geo Karabacakis,300.0,0.0,turkish hip hop
George Inci,2QCX7havmn5ia1g33QWUbt,George Inci,2.0,0.0,
Gergemann,2djH5d7ZJYrUFHwYwb5IO7,Gergemann,73.0,0.0,
gerilim hattı,5q238MX6WR4Fsfd0Dqlkdw,Gerilim Hattı,2.0,0.0,
Getaman,5PngiwoJBCjjkn7mS1SsId,Getaman,1463.0,3.0,punk
Gettodan Çıkış,2zQS6xjmtQUtN707NIf5uH,Gettodan Çıkış,1387.0,1.0,
Gevende,2yN5eYpsyyo2FYNCUS0ndf,Gevende,51546.0,24.0,
ghostyplaya,0UqaNPPsQFoIIX7kX2wcTq,GhostyPlaya,11019.0,33.0,"phonk, drift phonk"
Giannis Konstantinidis,3G95fjq8v8HvAVKmV2ueSD,Giannis Konstantinidis,18.0,0.0,laïko
Gilbert Biberian,3Ya69f6qvpwIykMa2vunoi,Gilbert Biberian,87.0,2.0,
Gına,57VA0bzhGOGoOeQ6EDKMxf,Gına,6622.0,25.0,turkish hip hop
giyotin,0usSM1SupkxrdbDqm5IZNO,Giyotin,1066.0,4.0,turkish hip hop
Gizem Akman,5zZMX3YFQiJNzG0INVCW9j,Gizem Akman,54.0,0.0,
gizem kara,6K08etwXa3DlPdKL1Si8HQ,Gizem Kara,39584.0,43.0,"arabesk, oyun havasi, turkish pop, karadeniz folk"
gizem özdilli,69hjFdo295sCZPH5kyDhdn,Gizem Özdilli,1818.0,0.0,"turkish pop, arabesk"
gizem saatçi band,4EP6VD5qNpQpjXDIebvNA2,Gizem Saatçi Band,15.0,0.0,
Glabrezu,5m44gDP5OEVr3hHP7xWulL,Glabrezu,1344.0,2.0,grindcore
glasxs,4p3A5De4v6Pu6L3sVG7020,Glasxs,9665.0,12.0,
Glitch Molecule,6B3yPTtrg1DCzQDA2kVVRw,Glitch Molecule,2283.0,1.0,minimal techno
gng,323ysKBS0xK1kqrXXK3JJS,GNG,15099.0,50.0,turkish hip hop
Goblin Daycare,68lxtccDDXzcAp6nifyWOC,Goblin Daycare,2427.0,9.0,egg punk
God's Pain Eternal,4tBVj2rcLNXjXcgGiQEL1f,God's Pain Eternal,120.0,0.0,black metal
GodBud,1XX2NuqhA7K6qp7cDL21hR,GodBud,545.0,0.0,"stoner metal, stoner rock, sludge metal, doom metal"
godcomplex,5jWUs8HJz9R53S1Pz7AOpG,GodcompleX,112.0,0.0,synthwave
godmode,3ioBawjXpsnsTXqLWfF9T3,godmode,530.0,18.0,
gofret,4acvsyPu85jAARoqPgWIzX,Gofret,106.0,6.0,
Gökalp Baykal,6ozdYF5uXlDMBhQDU5Cwkr,Gökalp Baykal,477.0,0.0,
gökalp ergen,5wL8T48qmnkYO3PLEdJsfW,Gökalp Ergen,1486.0,5.0,
Gökalp K,64DP57x5JI2AixM98YYvy9,Gökalp K,568.0,6.0,
gökben derviş,4LnR7CvLXAw5zyItXXItvL,Gökben Derviş,7.0,0.0,
gökböri,5NMnLyAHklqqbLXGI21ZgT,Gökböri,4168.0,4.0,folk metal
gökçe çatakoğlu,3npJwt1jK0BKpHdi5Pcr8y,Gökçe Çatakoğlu,56.0,6.0,
gökçe kasacı,7HWPcCJNmAs6EoYZbeKXP3,Gökçe Kasacı,962.0,12.0,
Gökçe Kırgız,6dfE0ZRCJwGdzma7zHJGVW,Gökçe Kırgız,9386.0,31.0,"turkish pop, arabesk"
gökçe kırgız taner,4ByD5ORLo9bbAzCJA8PnSd,Gökçe Kırgız Taner,10714.0,43.0,turkish pop
gökhan akar,2rugEs4ym77v8gPi80XXr5,Gökhan Akar,31579.0,32.0,turkish pop
Gökhan Atalay,2V0TfXsDpUhmQkxWAirUrx,Gökhan Atalay,51.0,0.0,
Gökhan Birben,0Ul2CwZfgEFqNomkP8sLmc,Gökhan Birben,27458.0,37.0,karadeniz folk
gökhan doğanay,3fRY4aztcLLh1Hwlq5yc5c,Gökhan Doğanay,184491.0,46.0,"arabesk, oyun havasi"
Gökhan Dülek,2g8vTsEIFd4deJzQwHpsVH,Gökhan Dülek,2632.0,6.0,
gökhan emik,3m4o8dc8zsskZSJ98q7sLK,Gökhan Emik,4.0,0.0,
gökhan keser,6311L3GWCzdBvc0uj3XrKH,Gökhan Keser,96246.0,21.0,turkish pop
Gökhan Keskin,69gpEkzMB4LRNfZznd9veo,Gökhan Keskin,20.0,0.0,
gökhan kılıç,4zpTkjgUn4hkvODSFvyQl1,Gökhan Kılıç,5565.0,25.0,arabesk
gökhan özoğuz,3sv9sEJRa4sINAa33LUjdq,Gökhan Özoğuz,3563.0,28.0,arabesk
Gökhan Şahin,2dfLCtsABqWuveyU0XeOKN,Gökhan Şahin,11.0,0.0,
gökhan sezen,2d0CJl5wTS3KRl1uKXVGI5,Gökhan Sezen,3309.0,13.0,arabesk
Gökhan Şimşek,0FB1VN7SmSbcbAZzu7sIX0,Gökhan Şimşek,1.0,0.0,
gökhan varol,6DOhKEgbrU6GlzHCPdrxg6,Gökhan Varol,18.0,0.0,
Gökhan Yıkılkan,1a9KqH95ecBtcg0HywDZtW,Gökhan Yıkılkan,77.0,8.0,
Gökhan Yılmaz,5ylctnjmhNUVQyvR93n8Lv,Gökhan Yılmaz,89.0,3.0,turkish pop
gökmen dündar,28lgkxpHIqCrmwV23aqhkD,Gökmen Dündar,22.0,6.0,
Göksel Arsoy,32IuiYicPu7jfX13ep2QGP,Göksel Arsoy,50.0,0.0,
Göksel Baktagir,5AjOM8Kxmb2hNi9Gq2p9Zp,Göksel Baktagir,39042.0,32.0,sufi
göksel i̇pekçi,43lVodpMDfdEkkoowuyEkr,Göksel İpekçi,38680.0,56.0,
göksel kartal,4shL37AxNdYGZBguUB7m4d,Goksel Kartal,1255.0,13.0,
Göksel Kortay,39cpl5zeoiyKDDwOGzhG4w,Göksel Kortay,5.0,0.0,
gökşin derin,4288qdlAVsCLojIMDQLuC9,Gökşin Derin,115512.0,36.0,turkish hip hop
göksun çavdar,2AgPHPrlgVYEf8d82HY72U,Göksun Çavdar,1036.0,8.0,
göktan,0SC5bBxCOYv7YtBa8XLTh0,Göktan,26179.0,31.0,turkish pop
golden horn ensamble,0VcOkDw0WwhRJjx5JALcEF,Golden Horn Ensamble,375.0,1.0,traditional music
Golem,0rYul395X5koFWrHqkKk6E,Golem,4663.0,9.0,folk punk
gonca gül,7K21IBOFJAq7vvw3b7hnPW,Gonca Gül,52.0,0.0,arabesk
Goncagül Sunar,0lo8nd8X4CeKXokVsuTEJv,Goncagül Sunar,206.0,0.0,
gönül aköz gündüz,3NhZv8YZJh1DeydicljckJ,Gönül Aköz Gündüz,0.0,0.0,
gönül paçacı,7EVdJfF3sIpMNhNEr4hABN,Gönül Paçacı,23.0,0.0,
gönül sürücüoğlu,2GePHdhiCIRfZeyFgaoqKT,Gönül Sürücüoglu,169.0,0.0,
Gönül Tansel,2a59GTFWLZVy8BKt7bU87I,Gönül Tansel,141.0,0.0,arabesk
Gooseflesh,2a8PM90u39GVpbCPlOyXlR,Gooseflesh,532.0,0.0,new rave
Gore Dimension,6MDMuQDcUXiPm3wVaiHyh3,Gore Dimension,628.0,0.0,"death metal, grindcore"
görkem han,1haerjQrXt1TOPo0hwTniU,Görkem Han,2189.0,15.0,
görkem sağlam,1O0aQdxKKpyTEzKeOqsbeo,Görkem Sağlam,6087.0,31.0,turkish pop
görkem saoulis,4SVSnYkNHgn4c7HSPxjczp,Gorkem Saoulis,22.0,0.0,
görkem şen,2wZMCpsb0ZgdnuBrDTRo5O,Görkem Şen,245.0,0.0,
Görkem Yeltan,4rWY1XTNXc4BK16qxiWmet,Görkem Yeltan,21.0,0.0,
GOSS,4Jg1d2IdzvSjuOzbIRMu2f,GOSS,815.0,3.0,indie electronic
Goussan Aljanian,5nDyyzK2T8NsxEQVUIRhaA,Goussan Aljanian,92.0,3.0,hymns
Gözde Ayar,3WLFAzZW4zCNG2ikgkouoz,Gözde Ayar,13.0,0.0,
Gözde Mukavelat,6ELiWB24eUGtoaEinzXmER,Gözde Mukavelat,123.0,0.0,turkish pop
Gözde Öney,3Qtdysa8Rhqmqbv8ikDjFz,Gözde Öney,15674.0,29.0,
gözen vural,0jitwx7AcvQQ54brrqiElx,Gözen Vural,15.0,1.0,
Granul,4aIxJRinDtSf6pcCrcf8fQ,Granul,881.0,2.0,"drumstep, uk funky, breakbeat"
grapes in the mouth,6y3CuuaHuVGFyTHnRIYXfa,Grapes in the Mouth,331.0,0.0,
graumann,32wi0zvRMBhVnuecqYUSr1,Graumann,2234.0,17.0,"melodic techno, melodic house"
grazia,7db1UdUNG55lg0ez6Nmkjy,Grazia,1061.0,5.0,"anatolian rock, mizrahi"
great barrier,1o0kVxeV1gEXmloRzMwTEX,Great Barrier,60.0,0.0,
Gren,72WuBY2LdYtxQZrgCyubFf,Gren,1236.0,3.0,
GrindMODE,45Ap4nZGaJuEB4Fb4JKX99,Grindmode,0.0,0.0,
Grotesque Ceremonium,2BKIntR7ThVy9Oo96O5Nik,Grotesque Ceremonium,855.0,0.0,"death metal, grindcore"
group titan,3C6RuolA0YWqAtLxreMezJ,GROUP TITAN,1.0,0.0,italo disco
group zourna,6ru3oPxlRv0wdPWUlDysZa,Group Zourna,10.0,0.0,
Groupie & Star,5kMqHCWEk2bkaaexmxELTX,Groupie & Star,54.0,0.0,"darkwave, post-punk"
groxbe,5QvqgWIJqUrc9hGVIIBP5e,GROXBE,128.0,2.0,"g-house, slap house, turkish pop"
grumpic disease,5jo6YvaeRN479GQ7EMQ4Hj,Grumpic Disease,320.0,0.0,melodic death metal
grup +1,2HTWkrj6VjYUV9t5q5oWqb,Grup +1,95.0,1.0,turkish pop
grup +4,05QOQ9t60WjpFXPPYpykiF,Grup +4,4.0,0.0,
grup 4t1,6Hx7MS9ELzo7xLsl45LnlQ,Grup 4T1,1.0,0.0,
grup a1,1kNBFBrsEXnFGOjz6mGRDp,Grup A1,1483.0,9.0,anatolian rock
grup abdal,5Q26mEUNtBa8yfc3mVYqsp,Grup Abdal,159450.0,47.0,"arabesk, karadeniz folk"
grup baran,4lMUqsYnXGwAxtTl8PeMSs,Grup Baran,9233.0,14.0,anatolian rock
grup çekirdek,1zbJpbjwjmFIw4J2XPy2Qr,Grup Çekirdek,692.0,2.0,anatolian rock
grup çığ,44a0mX4rsBktvNqCCeXB0T,Grup Çığ,83688.0,37.0,"oyun havasi, karadeniz folk, arabesk"
grup düş,2bCeZjh2ZC6oxg9yuECIkg,Grup Düş,1198.0,14.0,turkish pop
Grup Ekin,4lilS8ebmDYYmDJ0yoRtX8,Grup Ekin,26362.0,28.0,
grup frekans,6g5brgMijjsrHSbi09B5VI,Grup Frekans,456.0,2.0,
grup gmg,5PDidVq6gAMskCEW59l1nH,Grup GMG,27.0,0.0,turkish pop
grup gündoğarken,6z92GkID2xzYJi58vlRqM3,Grup Gündoğarken,19940.0,10.0,"turkish pop, anatolian rock"
grup i̇lkem,0ztctzIiJDatSwawSjSyLq,Grup İlkem,2.0,0.0,
Grup Kibele,6E3O3Dlmn7ljk8Y8ARclW2,Grup Kibele,769.0,3.0,karadeniz folk
grup mp3,4LbRaFlqfSb9C5VXN63OCa,Grup Mp3,1543.0,19.0,turkish pop
Grup Özgürlük,1BkS60spdnH6GPuLHGP8rk,Grup Özgürlük,16850.0,34.0,
grup roj,4Pj2N5oJ3rrQjERtkC3MMl,Grup Roj,38607.0,39.0,arabesk
grup trakya,4VlnmIHajKgkhEnXYxNPWS,Grup Trakya,0.0,0.0,
grup turkhijazz,20yui47oq46Ut51c7APwXn,Grup Turkhijazz,2.0,0.0,
grup vitamin,2eUMbfgTdYOaeB1mhXd9tJ,Grup Vitamin,37012.0,35.0,"turkish pop, anatolian rock"
grup volkan,49AXtRVvLf4VZJQijvO6go,Grup Volkan,13620.0,32.0,
grup yol,2B7A5bH5j5ty5DFl104Qdv,Grup Yol,17060.0,16.0,
grup zan,3WwnGSUw1XuA3zT7IIQHNt,Grup Zan,325.0,11.0,anatolian rock
Gräfin,01jSWBVjNjCIRk7BXKfpWZ,Gräfin,600.0,1.0,"minimal techno, hard techno"
güç başar gülle,1XDwV0OQTHpBx1Su8vLtLB,Güç Başar Gülle,745.0,1.0,indie jazz
güçlü soydemir,4oC3eR1wciwpIcxHXwcKJl,Güçlü Soydemir,81399.0,33.0,arabesk
Guguou,4MlBVzcFRYqnvRJ52rYstt,guguou,388.0,0.0,
Güher & Süher Pekinel,6In8QbQwcx7Kehr0Q7PBK6,Güher & Süher Pekinel,1249.0,3.0,
güher pekinel,3rTiRLf29vqw1tGijDHqYB,Güher Pekinel,551.0,36.0,"classical piano, classical"
