isim,dogum_yeri,aktif_sehir,tip,arama_sehri
Orhan Kapkı,"Bursa, Turkey",,solo,Balikesir
Şakir Öner Günhan,"Mudanya, Bursa, Turkey",,solo,Balikesir
Nezih Uzel,"Mudanya, Bursa, Turkey",,solo,Balikesir
Şerif Sezer,"Bursa, Mudanya, Turkey",,solo,Balikesir
B3rb,,"Bursa, Bursa, Turkey",solo,Balikesir
RiseXone,,"Bursa, Bursa, Turkey",solo,Balikesir
Ali Bakgor,,"Bursa, Bursa, Turkey",solo,Balikesir
Soeth,,"Bursa, Bursa, Turkey",solo,Balikesir
Fatih Tuğcu,,"Bursa, Bursa, Turkey",solo,Balikesir
Demir Arslan,,"Bursa, Bursa, Turkey",solo,Balikesir
Sezer Uysal,,"Bursa, Bursa, Turkey",solo,Balikesir
Mevlüt Can Kaplan,,"Bursa, Bursa, Turkey",solo,Balikesir
Dolgan Sezer,"İstanbul, İstanbul, Turkey",,solo,Balikesir
Baykal Kent,"İstanbul, İstanbul, Turkey",,solo,Balikesir
Mehmet Emin Ay,"Van, Van, Turkey","Bursa, Bursa, Turkey",solo,Balikesir
Mehmet Emin Ay,"Van, Van, Turkey","Bursa, Bursa, Turkey",solo,Balikesir
Mustafa Beytekin,,"Bursa, Bursa, Turkey",solo,Balikesir
İlhan İrem,"Bursa, Bursa, Turkey",,solo,Balikesir
Arya Su Gülenç,"Bursa, Bursa, Turkey",,solo,Balikesir
Ali Uyandıran,"Bursa, Bursa, Turkey",,solo,Balikesir
Umut Temizaş,"Bursa, Bursa, Turkey",,solo,Balikesir
Güncel Gürsel Artıktay,"Bursa, Bursa, Turkey","Istanbul, Istanbul, Turkey",solo,Balikesir
Erkan Kolçak Köstendil,"Bursa, Bursa, Turkey",,solo,Balikesir
Gonca Vuslateri,"Bursa, Bursa, Turkey",,solo,Balikesir
Abdullah Şahin,"Bursa, Bursa, Turkey",,solo,Balikesir
İmge Tilif,"Bursa, Bursa, Turkey",,solo,Balikesir
cakal,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Kaan Elitok,"Bursa, Bursa, Turkey","Eskişehir, Eskişehir, Turkey",solo,Balikesir
Suzan Avcı,"Bursa, Bursa, Turkey",,solo,Balikesir
Ali Ertem,"Bursa, Bursa, Turkey",,solo,Balikesir
Bensu Soral,"Bursa, Bursa, Turkey",,solo,Balikesir
Bülent İşbilen,"Bursa, Bursa, Turkey",,solo,Balikesir
Volkan Erman,"Bursa, Bursa, Turkey",,solo,Balikesir
Zafer Kaya,"Bursa, Bursa, Turkey",,solo,Balikesir
Deli,"Bursa, Bursa, Turkey",,grup,Balikesir
Emre Yalgın,"Bursa, Bursa, Turkey",,solo,Balikesir
Nezih Yeşilnil,"Bursa, Bursa, Turkey",,solo,Balikesir
Ufuk Şen,"Bursa, Bursa, Turkey",,solo,Balikesir
Gülşen Güner,"Bursa, Bursa, Turkey",,solo,Balikesir
Nur Erkul,"Bursa, Bursa, Turkey",,solo,Balikesir
Gülçin Tunçok,"Bursa, Bursa, Turkey",,solo,Balikesir
İpek Erdem,"Bursa, Bursa, Turkey",,solo,Balikesir
Nejat Dimili,"Bursa, Bursa, Turkey",,solo,Balikesir
Anal Extreme,"Bursa, Bursa, Turkey",,solo,Balikesir
Bursa Devlet Klasik Türk Müziği Korosu,"Bursa, Bursa, Turkey",,solo,Balikesir
Cahit Kaşıkçılar,"Bursa, Bursa, Turkey",,solo,Balikesir
Naskas,"Bursa, Bursa, Turkey",,solo,Balikesir
She Past Away,"Bursa, Bursa, Turkey","Athens, Attica, Greece",grup,Balikesir
Volkan Caner,,,solo,Balikesir
Mercan Dede,"Bursa, Bursa, Turkey",,solo,Balikesir
Feri,"Bursa, Bursa, Turkey","Bern, Bern, Switzerland",solo,Balikesir
Tears of Beggar,"Bursa, Bursa, Turkey",,grup,Balikesir
In Hoodies,"Bursa, Bursa, Turkey",,solo,Balikesir
Volkan Caner,"Bursa, Bursa, Turkey",,solo,Balikesir
Forgotten,,,solo,Balikesir
She Past Away,,,solo,Balikesir
Tears of Beggar,,,solo,Balikesir
Serkan Alkan,"Bursa, Bursa, Turkey",,solo,Balikesir
Metin Akdülger,"Bursa, Bursa, Turkey",,solo,Balikesir
Metaroth,"Bursa, Bursa, Turkey","San Diego, CA, United States",grup,Balikesir
Behzat Butak,"Bursa, Bursa, Turkey",,solo,Balikesir
Adnan Şenses,"Bursa, Bursa, Turkey",,solo,Balikesir
Barikat,"Bursa, Bursa, Turkey",,grup,Balikesir
Jöntürk,,,solo,Balikesir
Güzin Değişmez,"Bursa, Bursa, Turkey",,solo,Balikesir
Murat Akkoyunlu,"Bursa, Bursa, Turkey",,solo,Balikesir
Orhan Eşkin,"Bursa, Bursa, Turkey",,solo,Balikesir
Tarık Tarcan,"Bursa, Bursa, Turkey",,solo,Balikesir
Ertem Göreç,"Bursa, Bursa, Turkey",,solo,Balikesir
Zeynep Gülmez,"Bursa, Bursa, Turkey",,solo,Balikesir
Zeynep Gülmez,"Bursa, Bursa, Turkey",,solo,Balikesir
Burçin Abdullah,"Bursa, Bursa, Turkey",,solo,Balikesir
Muazzez İlmiye Çığ,"Bursa, Bursa, Turkey",,solo,Balikesir
Assassination,"Bursa, Bursa, Turkey",,grup,Balikesir
Pentagram,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",grup,Balikesir
Hakan Utangaç,,,solo,Balikesir
Murat Net,,,solo,Balikesir
Demir Demirkan,,,solo,Balikesir
Ogün Sanlısoy,,,solo,Balikesir
Murat İlkan,,,solo,Balikesir
Metin Türkcan,,,solo,Balikesir
Gökalp Ergen,,,solo,Balikesir
Mahinur Ergun,"Bursa, Bursa, Turkey",,solo,Balikesir
Mahmut Orhan,"Bursa, Bursa, Turkey",,solo,Balikesir
Güzin Özyağcılar,"Bursa, Bursa, Turkey",,solo,Balikesir
Burak Satıbol,"Bursa, Bursa, Turkey",,solo,Balikesir
Zafer Altun,"Bursa, Bursa, Turkey",,solo,Balikesir
Işığın Yansıması,"Bursa, Bursa, Turkey",,grup,Balikesir
Murat Özyüksel,,,solo,Balikesir
Aytaç Doğan,"Bursa, Bursa, Turkey",,solo,Balikesir
Taksim Trio,,,solo,Balikesir
Efe Hızır,"Bursa, Bursa, Turkey",,solo,Balikesir
Süleyman Atanısev,"Bursa, Bursa, Turkey",,solo,Balikesir
Alper Narman,"Bursa, Bursa, Turkey",,solo,Balikesir
Μαρίκα Καναροπούλου[Marika Kanaropoulou],"Bursa, Bursa, Turkey",,solo,Balikesir
Serkan Kuru,"Bursa, Bursa, Turkey",,solo,Balikesir
Nilay Olcay,"Bursa, Bursa, Turkey",,solo,Balikesir
Witness,"Bursa, Bursa, Turkey",,grup,Balikesir
Pelin Özer,"Bursa, Bursa, Turkey",,solo,Balikesir
Jean Jansem,"Bursa, Bursa, Turkey",,solo,Balikesir
Ata Demirer,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
İsmail Tunçbilek,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Taksim Trio,,,solo,Balikesir
Neon,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",grup,Balikesir
Alhun Aydın,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Belgin Tunçbilek,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Pervin Par,"Bursa, Bursa, Turkey",,solo,Balikesir
Zeki Müren,"Bursa, Bursa, Turkey",,solo,Balikesir
Kutsal,"Bursa, Bursa, Turkey","Los Angeles, CA, United States",solo,Balikesir
Meral Çetinkaya,"Bursa, Bursa, Turkey",,solo,Balikesir
Sakatat,"Bursa, Bursa, Turkey",,grup,Balikesir
Ela Yörüklü,"Bursa, Bursa, Turkey",,solo,Balikesir
Mesut Süre,"Bursa, Bursa, Turkey",,solo,Balikesir
Pelin Karamehmetoğlu,"Bursa, Bursa, Turkey",,solo,Balikesir
Bilal Çatalçekiç,"Bursa, Bursa, Turkey",,solo,Balikesir
Reşat Özpirinçci,"Bursa, Bursa, Turkey",,solo,Balikesir
Murat Deniz,"Bursa, Bursa, Turkey",,solo,Balikesir
Onurr,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Sakin,,,solo,Balikesir
İpek Kent,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Elif Nazlı Bayarman,"Bursa, Bursa, Turkey","İzmir, İzmir, Turkey",solo,Balikesir
Ozan Güçlü,"Bursa, Bursa, Turkey",,solo,Balikesir
Cansu Türedi,"Bursa, Bursa, Turkey",,solo,Balikesir
Prospect of Immortality,"Bursa, Bursa, Turkey",,grup,Balikesir
Catacombed,"Bursa, Bursa, Turkey",,grup,Balikesir
Death Project,"Bursa, Bursa, Turkey",,grup,Balikesir
Canfeza,"Bursa, Bursa, Turkey",,solo,Balikesir
Cadaverous,"Bursa, Bursa, Turkey",,grup,Balikesir
Levent Demirci,"Bursa, Bursa, Turkey",,solo,Balikesir
King White,"Bursa, Bursa, Turkey",,grup,Balikesir
İrem Aydın,"Bursa, Bursa, Turkey",,solo,Balikesir
Hamdi Döker,"Bursa, Bursa, Turkey",,solo,Balikesir
Hamdi Döker,"Bursa, Bursa, Turkey",,solo,Balikesir
bok,"Bursa, Bursa, Turkey",,solo,Balikesir
Seçkin Türk,"Bursa, Bursa, Turkey",,solo,Balikesir
Extravasation,"Bursa, Bursa, Turkey",,grup,Balikesir
Müzeyyen Senar,"Gököz, Bursa, Turkey",,solo,Balikesir
Ergin Altınel,"Ordu, Turkey","Bursa, Turkey",solo,Balikesir
Sevim Şengül,"İstanbul, Turkey",,solo,Balikesir
Pentagram,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",grup,Balikesir
Hakan Utangaç,,,solo,Balikesir
Murat Net,,,solo,Balikesir
Demir Demirkan,,,solo,Balikesir
Ogün Sanlısoy,,,solo,Balikesir
Murat İlkan,,,solo,Balikesir
Metin Türkcan,,,solo,Balikesir
Gökalp Ergen,,,solo,Balikesir
Ege Tanman,"Bursa, Turkey",,solo,Balikesir
Suat Oktay Şenocak,"Bursa, Turkey",,solo,Balikesir
Ata Demirer,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Semra Özdamar,"Bursa, Turkey",,solo,Balikesir
Hande Ataizi,"Bursa, Turkey",,solo,Balikesir
Cüneyt Arda Pamuk,"Bursa, Turkey",,solo,Balikesir
Suzan Avcı,"Bursa, Bursa, Turkey",,solo,Balikesir
Ahmet Küçükkayalı,"Bursa, Turkey",,solo,Balikesir
Aydan Burhan,"Bursa, Turkey",,solo,Balikesir
Yıldırım Gürses,"Bursa, Turkey",,solo,Balikesir
Mercan Dede,"Bursa, Bursa, Turkey",,solo,Balikesir
Vildan Atasever,"Bursa, Turkey",,solo,Balikesir
Aborda,"Bursa, Turkey",,grup,Balikesir
Müzeyyen Senar,"Gököz, Bursa, Turkey",,solo,Balikesir
Bertuğ Cemil,"Bursa, Turkey","Istanbul, Turkey",solo,Balikesir
Barbaros Erköse,"Bursa, Turkey",,solo,Balikesir
The Erköse Ensemble,,,solo,Balikesir
Edna,"Bursa, Turkey",,grup,Balikesir
Orhan Kapkı,"Bursa, Turkey",,solo,Balikesir
Bora Tekay,"Bursa, Turkey",,solo,Balikesir
Ceyda Düvenci,"Bursa, Turkey",,solo,Balikesir
Nur Sürer,"Bursa, Turkey",,solo,Balikesir
Orhan Aksoy,"Bursa, Turkey",,solo,Balikesir
Halil Ergün,"Bursa, Turkey",,solo,Balikesir
Necati Bilgiç,"Bursa, Turkey",,solo,Balikesir
Hüseyin Kutman,"Bursa, Turkey",,solo,Balikesir
Eser Yenenler,"Bursa, Turkey",,solo,Balikesir
Erdal Özyağcılar,"Bursa, Turkey",,solo,Balikesir
Erkan Can,"Bursa, Turkey",,solo,Balikesir
Burcu Kara,"Bursa, Turkey",,solo,Balikesir
Zeki Müren,"Bursa, Bursa, Turkey",,solo,Balikesir
İlhan İrem,"Bursa, Bursa, Turkey",,solo,Balikesir
Death Project,"Bursa, Bursa, Turkey",,grup,Balikesir
Nihat Yiğit,"Manisa, Turkey",,solo,Balikesir
Demet Evgar,"Manisa, Turkey","İstanbul, Turkey",solo,Balikesir
Nazan Kırılmış,"Manisa, Turkey",,solo,Balikesir
İskender Doğan,"Manisa, Turkey",,solo,Balikesir
Natuk Baytan,"Manisa, Turkey",,solo,Balikesir
Asuman Dabak,"Manisa, Turkey",,solo,Balikesir
Ayfer Dönmez,"Manisa, Turkey",,solo,Balikesir
Kaya Gürel,"Manisa, Turkey",,solo,Balikesir
Nesli Çölgeçen,"Manisa, Turkey",,solo,Balikesir
Koma Dilan,,"Manisa, Manisa, Turkey",solo,Balikesir
Aytunç Nevzat Matracı,,,solo,Balikesir
Aytunç Nevzat Matracı,,,solo,Balikesir
Alpgiray M. Uğurlu,"Manisa, Manisa, Turkey",,solo,Balikesir
Özer Şenay,"Manisa, Manisa, Turkey",,solo,Balikesir
Ensemble Oriental,,,solo,Balikesir
Mehmet Erdem,"Manisa, Manisa, Turkey",,solo,Balikesir
İlhan Şeşen,"Manisa, Manisa, Turkey",,solo,Balikesir
Gündoğarken,,,solo,Balikesir
Ayhan Özen,"Manisa, Manisa, Turkey",,solo,Balikesir
Seçil Çömlekçi,"Manisa, Manisa, Turkey",,solo,Balikesir
Özel Türkbaş,"Manisa, Manisa, Turkey",,solo,Balikesir
Yusuf Atılgan,"Manisa, Manisa, Turkey",,solo,Balikesir
Umut Öğmen,"Manisa, Manisa, Turkey",,solo,Balikesir
Aytaç Şaşmaz,"Manisa, Manisa, Turkey",,solo,Balikesir
Pelin Orhuner,"Manisa, Manisa, Turkey",,solo,Balikesir
İsmail Ege Şaşmaz,"Manisa, Manisa, Turkey",,solo,Balikesir
Funda,"Manisa, Manisa, Turkey",,solo,Balikesir
Gürsel Ateş,"Manisa, Manisa, Turkey",,solo,Balikesir
Tomb,"Manisa, Manisa, Turkey",,grup,Balikesir
Başak Parlak,"Şarköy, Tekirdağ, Turkey",,solo,Balikesir
Yaşar Alptekin,"Şarköy, Tekirdağ, Turkey",,solo,Balikesir
Abdi Coşkun,"Mürefte, Tekirdağ, Turkey",,solo,Balikesir
Ayçin Tuyun,"Turgutlu, Manisa, Turkey",,solo,Balikesir
Levent Akçay,"Turgutlu, Manisa, Turkey",,solo,Balikesir
Alberto Hemsi,"Turgutlu, Manisa, Turkey",,solo,Balikesir
Halil Çokyürekli,"Turgutlu, Manisa, Turkey","İzmir, İzmir, Turkey",solo,Balikesir
Onno Tunç,"İstanbul, İstanbul, Turkey",,solo,Balikesir
Βαγγέλης Πιτσιλαδής[Vaggelis Pitsiladis],"Mitilini, Aegean Islands, Greece",,solo,Balikesir
Νίκος Παναγιωτόπουλος[Nikos Panayotopoulos],"Mytilini, Aegean Islands, Greece",,solo,Balikesir
Βαγγέλης Πιτσιλαδής[Vaggelis Pitsiladis],"Mitilini, Aegean Islands, Greece",,solo,Balikesir
Candlanaft,"Mitilini, Dodekanisa, Greece",,grup,Balikesir
Νίκος Φέρμας[Nikos Fermas],"Mytilini, Aegean Islands, Greece",,solo,Balikesir
Μάριον Σίβα[Marion Siva],"Mytilini, Aegean Islands, Greece",,solo,Balikesir
Γιώργος Μουφλουζέλης[Yiorghos Mouflouzelis],"Mytilini, North Aegean, Greece",,solo,Balikesir
Dimmat,"Athens, Attica, Greece","Mytilene, North Aegean, Greece",solo,Balikesir
Digital Skulls,,"Mytilene, North Aegean, Greece",solo,Balikesir
Gothmog,,"Mytilene, North Aegean, Greece",solo,Balikesir
Mortify,,,solo,Balikesir
Soulskinner,,,solo,Balikesir
Terra Tenebrae,,,solo,Balikesir
Thou Art Lord,,,solo,Balikesir
Zoobroznieff,,"Mytilene, North Aegean, Greece",solo,Balikesir
Swamp Blues Kara,,"Mytilene, North Aegean, Greece",solo,Balikesir
Efthimis Kosemund Sanidis,"Mytilene, North Aegean, Greece",,solo,Balikesir
Νικόδημος Καβαρνός[Nikodimos Kabarnos],"Mytilene, North Aegean, Greece",,solo,Balikesir
MikTek,"Mytilene, North Aegean, Greece",,solo,Balikesir
Ἀλκαῖος[Alceo],"Mytilene, North Aegean, Greece",,solo,Balikesir
Φρίξος Ηλιάδης[Frixos Iliadis],"Mytilene, North Aegean, Greece",,solo,Balikesir
Virtual Lies,"Mytilene, North Aegean, Greece",,grup,Balikesir
Ντόρα Γιαννακοπούλου[Dora Giannakopoulou],"Mytilene, North Aegean, Greece",,solo,Balikesir
Γιώργος Μουφλουζέλης[Yiorghos Mouflouzelis],"Mytilini, North Aegean, Greece",,solo,Balikesir
Pantelis Psychas,"Mytilini, North Aegean, Greece",,solo,Balikesir
Δημήτρης Ασπρολούπος[Dimitris Asproloupos],"Mytilini, North Aegean, Greece",,solo,Balikesir
Hasan Yarımdünia,"Gelibolu, Çanakkale, Turkey",,solo,Balikesir
Barış Çakmak,"Gelibolu, Çanakkale, Turkey",,solo,Balikesir
Arif Sami Toker,"Gelibolu, Çanakkale, Turkey",,solo,Balikesir
Uluç Bayraktar,"Gelibolu, Çanakkale, Turkey",,solo,Balikesir
Uluç Bayraktar,"Gelibolu, Çanakkale, Turkey",,solo,Balikesir
Çolpan İlhan,"Menemen, İzmir, Turkey",,solo,Balikesir
Attila İlhan,"Menemen, İzmir, Turkey",,solo,Balikesir
Σοφία Βέμπο[Sofia Vembo],"Kallipoli, Eastern Thrace, Turkey",,solo,Balikesir
Məmməd İsmayıl,,"Çanakkale, Çanakkale, Turkey",solo,Balikesir
Meraj,,"Çanakkale, Çanakkale, Turkey",solo,Balikesir
Master of Persia,,,solo,Balikesir
Teoman Alpay,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Kreş,"Çanakkale, Çanakkale, Turkey",,grup,Balikesir
Ceyda Karahan,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Halim Kurtoğlu,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Ceyda Karahan,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Ekin Beril,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Eriş Akman,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Beyti Engin,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Ferda Anıl Yarkın,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Hilal Çelenk,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Tamay Kılıç,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Metin Erksan,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Erdinç Ünlü,"Çanakkale, Çanakkale, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Kramp,,,solo,Balikesir
Karapaks,,,solo,Balikesir
Rober Hatemo,"Çanakkale, Çanakkale, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Doğan Ergin,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Mualla Mukadder Atakan,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
Muharrem Türkseven,"Çanakkale, Çanakkale, Turkey",,solo,Balikesir
İhtiyaç Molası,"Çanakkale, Turkey","İstanbul, Turkey",grup,Balikesir
Mustafa Sayan,"Çanakkale, Turkey",,solo,Balikesir
Batı Yakası,"Çanakkale, Turkey",,grup,Balikesir
Aslıhan Gürbüz,"Çanakkale, Turkey",,solo,Balikesir
Βασίλης Γεωργιάδης[Vasilis Georgiadis],"Çanakkale, Turkey",,solo,Balikesir
Nurhan Damcıoğlu,"Karaisalı, Adana, Turkey",,solo,Balikesir
Kerim Çaplı,"Karşıyaka, İzmir, Turkey",,solo,Balikesir
The Groop Ltd.,,,solo,Balikesir
The Sundowners,,,solo,Balikesir
Sair Sinan Kestelli,"Karşıyaka, İzmir, Turkey",,solo,Balikesir
Selin Şekerci,"Karşıyaka, İzmir, Turkey",,solo,Balikesir
Nazan Öncel,"Karşıyaka, İzmir, Turkey","İstanbul, İstanbul, Turkey",solo,Balikesir
Diler Saraç,"Karşıyaka, İzmir, Turkey",,solo,Balikesir
Eşref Kolçak,"İspir, Erzurum, Turkey",,solo,Balikesir
Taner,"Gemlik, Bursa, Turkey",,solo,Balikesir
Mahmut Cevher,"Gemlik, Bursa, Turkey",,solo,Balikesir
Hedef 12,"Gemlik, Bursa, Turkey",,grup,Balikesir
Γιάννης Παπαϊωάννου[Yiannis Papaioannou],"Gemlik, Bursa, Turkey",,solo,Balikesir
Alihan Samedov,,"Kadıköy, Turkey",solo,Balikesir
Meth Shop Boyz,"Kadıköy, İstanbul, Turkey",,grup,Balikesir
The Kilink,"Foça, İzmir, Turkey",,grup,Balikesir
Mertcan Mertbilek,,,solo,Balikesir
Emrah Karakuyu,"Foça, İzmir, Turkey","İzmir, İzmir, Turkey",solo,Balikesir
Στρατής Καρράς,"Trygonas Lesvou, Aegean Islands, Greece",,solo,Balikesir
Pekcan Koşar,"İstanbul, Turkey",,solo,Balikesir
İzzettin Ökte,"İstanbul, İstanbul, Turkey",,solo,Balikesir
Yıldız Tezcan,"İstanbul, İstanbul, Turkey",,solo,Balikesir
Güllü,"İstanbul, İstanbul, Turkey",,solo,Balikesir
Vedat Türkali,"Samsun, Samsun, Turkey",,solo,Balikesir
Yalçın Gürbüz,,,solo,Balikesir
Kurtalan Ekspres,,,solo,Balikesir
Adnan Mersinli,"Mersin, Mersin, Turkey",,solo,Balikesir
Adnan Mersinli,"Mersin, Mersin, Turkey",,solo,Balikesir
Kerabra,,"Yalova, Yalova, Turkey",solo,Balikesir
Turk-Tech,,"Yalova, Yalova, Turkey",solo,Balikesir
Burçin Aydın,"Yalova, Yalova, Turkey",,solo,Balikesir
Alev Altın,"Yalova, Yalova, Turkey",,solo,Balikesir
Emrah Serbes,"Yalova, Yalova, Turkey",,solo,Balikesir
Şebnem Ferah,"Yalova, Yalova, Turkey",,solo,Balikesir
Oğuz Oktay,"Yalova, Yalova, Turkey",,solo,Balikesir
Melis Güven,"Yalova, Yalova, Turkey",,solo,Balikesir
Hüseyin Zan,"Izmir, Turkey",,solo,Balikesir
Şebnem Ferah,"Yalova, Yalova, Turkey",,solo,Balikesir
İzel,"Yalova, Turkey",,solo,Balikesir
İzel Çelik Ercan,,,solo,Balikesir
Vitamin,,,solo,Balikesir
Berrak Tüzünataç,"Yalova, Turkey",,solo,Balikesir
Arif Kemal,"Akdağ, Isparta, Turkey",,solo,Balikesir
Kemal Kuruçay,"Ankara, Ankara, Turkey",,solo,Balikesir
Birol Güven,"Darıca, Kocaeli, Turkey",,solo,Balikesir
Burak Şahin,"Bilecik, Bilecik, Turkey",,solo,Bilecik
Suavi Eren,"Bilecik, Turkey",,solo,Bilecik
Zeki Adsız,"Bilecik, Bilecik, Turkey",,solo,Bilecik
Tuncel Kurtiz,"Bilecik, Turkey",,solo,Bilecik
Muammer Özer,"Bilecik, Bilecik, Turkey",,solo,Bilecik
Akın Aral,"Bozüyük, Bilecik, Turkey",,solo,Bilecik
İncesaz,,,solo,Bilecik
Fatih Altınöz,"İnegöl, Bursa, Turkey",,solo,Bilecik
Hande Soral,"İnegöl, Bursa, Turkey",,solo,Bilecik
Burçu Uyar,"İnegöl, Bursa, Turkey",,solo,Bilecik
Garo Mafyan,"Erenköy, İstanbul, Turkey",,solo,Bilecik
Χαράλαμπος Βασιλειάδης[Kharalambos Vassiliades],"Erenköy, Çanakkale, Turkey",,solo,Bilecik
Zabelle Panosian,"Bahçecik, Kocaeli, Turkey",,solo,Bilecik
Sûr Solo Project,,"Eskişehir, Central Anatolia, Turkey",solo,Bilecik
Spellhold,"Eskişehir, Eskişehir, Turkey",,grup,Bilecik
Bülent Kayabaş,"Eskişehir, Eskişehir, Turkey",,solo,Bilecik
Nuri Alço,"Eskişehir, Turkey",,solo,Bilecik
Can Kolukısa,"Eskişehir, Turkey",,solo,Bilecik
Deniz Erkanat,"Eskişehir, Turkey",,solo,Bilecik
Melis Birkan,"Eskişehir, Turkey",,solo,Bilecik
Selma Sonat,"Eskişehir, Turkey",,solo,Bilecik
Black Omen,"Eskişehir, Turkey",,grup,Bilecik
Tuna Kiremitçi,"Eskişehir, Eskişehir, Turkey",,solo,Bilecik
Atlas,,,solo,Bilecik
Gevende,"Eskişehir, Eskişehir, Turkey","İstanbul, İstanbul, Turkey",grup,Bilecik
Gülşah Buzlu,"Eskişehir, Turkey",,solo,Bilecik
Ankh of Gloria,"Eskişehir, Turkey",,solo,Bilecik
Ozan Açıktan,"Eskişehir, Turkey",,solo,Bilecik
Serhat Tutumluer,"Eskişehir, Turkey",,solo,Bilecik
Bartu Küçükçağlayan,"Eskişehir, Turkey",,solo,Bilecik
Halil Sezai,"Eskişehir, Eskişehir, Turkey","İstanbul, İstanbul, Turkey",solo,Bilecik
Nevin Nuray,"Eskişehir, Turkey",,solo,Bilecik
Sermet Yeşil,"Eskişehir, Turkey",,solo,Bilecik
Lora,"Eskişehir, Turkey","İstanbul, Turkey",grup,Bilecik
Apathetic,"Eskisehir, Turkey",,grup,Bilecik
Episode 13,"Eskisehir, Turkey",,grup,Bilecik
Asya,"Eskişehir, Eskişehir, Turkey",,solo,Bilecik
roadside.picnic,,"Eskişehir, Eskişehir, Turkey",grup,Bilecik
Ağaçkakan,,,solo,Bilecik
Armonycoma or slt,,,solo,Bilecik
Ağaçkakan,"Ankara, Ankara, Turkey","Eskişehir, Eskişehir, Turkey",solo,Bilecik
roadside.picnic,,,solo,Bilecik
No Call 'Recently',,,solo,Bilecik
Sahtekar,,,solo,Bilecik
Sadece Bu Yeterli Değil,,,solo,Bilecik
seskamol,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Aligüleç,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Drunk High Jinks,,,solo,Bilecik
Yiğit Seferoğlu,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Hay Bin Kunduz,,,solo,Bilecik
Tolga Baklacıoğlu,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Q the Geek,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Palermo 226,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Kaan Elitok,"Bursa, Bursa, Turkey","Eskişehir, Eskişehir, Turkey",solo,Bilecik
Allame,"Trabzon, Trabzon, Turkey","Eskişehir, Eskişehir, Turkey",solo,Bilecik
Drunk High Jinks,"Antalya, Antalya, Turkey","Eskişehir, Eskişehir, Turkey",grup,Bilecik
Aligüleç,,,solo,Bilecik
Ill Wells,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
FTL.,,,solo,Bilecik
Farabi,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Samuray Meybuz,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Lyfegain,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
KKendo,"Kütahya, Kütahya, Turkey","Eskişehir, Eskişehir, Turkey",solo,Bilecik
KKendo,"Kütahya, Kütahya, Turkey","Eskişehir, Eskişehir, Turkey",solo,Bilecik
Inhonoratus,,"Eskişehir, Eskişehir, Turkey",solo,Bilecik
Obscurity,"Eskişehir, Eskişehir, Turkey",,grup,Bilecik
Ayşegül Günay,"Eskişehir, Eskişehir, Turkey",,solo,Bilecik
Cem Aksakal,"Eskişehir, Eskişehir, Turkey",,solo,Bilecik
Fahri Öztezcan,"Eskişehir, Eskişehir, Turkey",,solo,Bilecik
Spellhold,"Eskişehir, Eskişehir, Turkey",,grup,Bilecik
Rüya Önal,"Eskişehir, Eskişehir, Turkey",,solo,Bilecik
Insulter,"Eskişehir, Eskişehir, Turkey",,grup,Bilecik
