isim,dogum_yeri,aktif_sehir,tip,arama_sehri,Spotify_ID,Followers,Popularity,Genres,Spotify,Wikipedia,Every Noise at Once
maNga,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",grup,Kırıkkale,7rEIUw67hRTgievwuKQGSj,2748226.0,56.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
Çekiç Ali,"Kaman, Kırşehir, Turkey",,solo,Kırıkkale,6D2UnpGDi9Vbeh9c2LZBoq,12091.0,28.0,"arabesk, oyun havasi","arabesk, oyun havasi",halk,
Çilekeş,"Ankara, Ankara, Turkey",,grup,Kırıkkale,3iLM9tkogCRKgRYYbt8tvN,119638.0,48.0,anatolian rock,anatolian rock,,"turkish rock, turkish metal"
Çilekeş,"Ankara, Ankara, Turkey",,grup,Kırıkkale,3iLM9tkogCRKgRYYbt8tvN,119638.0,48.0,anatolian rock,anatolian rock,,"turkish rock, turkish metal"
Özcan Deniz,"Ankara, Turkey",,solo,Kırıkkale,4VU1nemTk5QFsrclcN8VFl,357948.0,52.0,"arabesk, turkish pop","arabesk, turkish pop",,turkish pop
Özer Atik,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,Kırıkkale,14ZEZKst5jpR651ee0I9Ho,13476.0,25.0,turkish pop,,,
Özge Fışkın,"Ankara, Ankara, Turkey",,solo,Kırıkkale,0acW6PhzqNwRvVcnRozzfB,5475.0,26.0,turkish pop,turkish pop,rock,
Şehrazat,"Ankara, Ankara, Turkey",,solo,Kırıkkale,0a5LeayBVar0YadZ32KTZ5,3337.0,14.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
...Aaaarrghh...,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,pop,
...Aaaarrghh...,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,pop,
Abdurrahman Kızılay,"Kirkuk, Kurdistan Regional Government, Iraq",,solo,Kırıkkale,,,,,,klasik,
Aga B,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,,turkish hip hop
Ahmet Kanneci,,"Ankara, Turkey",solo,Kırıkkale,,,,,,klasik,
Akrunant,,,solo,Kırıkkale,,,,,black metal,,
Akrunant,,,solo,Kırıkkale,,,,,black metal,,
Akın Sevgör,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,,turkish electronic
Asiaminor,,,solo,Kırıkkale,,,,,,caz,
Asiaminor,,,solo,Kırıkkale,,,,,,caz,
Asiaminor,,,solo,Kırıkkale,,,,,,caz,
Asiaminor,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,caz,
Asiaminor,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,caz,
Asiaminor,,,solo,Kırıkkale,,,,,,caz,
Ayhan Baran,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,opera,,
Barlas Tan Özemek,,,solo,Kırıkkale,,,,,,,turkish singer-songwriter
Batu Akdeniz,,,solo,Kırıkkale,,,,,,rock,turkish rock
Batu Akdeniz,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,rock,turkish rock
Bengi Bağlama Üçlüsü,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"traditional music, oyun havasi",,turkish folk
Black Tooth,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"groove metal, sludge metal",,turkish metal
Black Tooth,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"groove metal, sludge metal",,turkish metal
Burak Tüzün,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,tango,,
Burial Invocation,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,death metal,,turkish metal
Burial Invocation,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,death metal,,turkish metal
Burçin Büke,,,solo,Kırıkkale,,,,,,,turkish jazz
Bülent Bezdüz,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,opera,,
Can Atilla,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,new age,
Can Atilla,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,new age,
Carnophage,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,death metal,metal,turkish metal
Cem Aksel,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,free jazz,"caz, jazz",
Cemil Demirsipahi,"Beşiktaş, İstanbul, Turkey",,solo,Kırıkkale,,,,,,"halk, folk",
Cenotaph,,,solo,Kırıkkale,,,,,"death metal, melodic death metal, grindcore",metal,turkish metal
Cenotaph,,,solo,Kırıkkale,,,,,"death metal, melodic death metal, grindcore",metal,turkish metal
Cenotaph,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"death metal, melodic death metal, grindcore",metal,turkish metal
Cenotaph,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"death metal, melodic death metal, grindcore",metal,turkish metal
Cidesphere,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"melodic death metal, death metal",,turkish metal
Cinuty,,"Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,,rap,
Cragataska,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,black metal,,
Cragataska,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,black metal,,
Cursed in Eternity,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,black metal,,turkish metal
DJ Suppa,"Diyarbakır, Diyarbakır, Turkey","Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,turkish hip hop,,turkish hip hop
Darkphase,"Ankara, Turkey",,grup,Kırıkkale,,,,,,"punk, metal",turkish metal
Deep Inside,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,pop,
Deli Gömleği,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,punk,"punk, rock, alternatif",
Dengesiz Herifler,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,punk,,
Die for Peace,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,black metal,metal,turkish metal
Dimness Through Infinity,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"doom metal, gothic metal, sludge metal",pop,
Dimness Through Infinity,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"doom metal, gothic metal, sludge metal",pop,
Dogu Blok,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,halk,
Dolunay Obruk,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,,"turkish jazz, turkish singer-songwriter"
Drain of Impurity,,,solo,Kırıkkale,,,,,"death metal, grindcore",,
Drain of Impurity,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"death metal, grindcore",,
Drain of Impurity,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"death metal, grindcore",,
Dreamtone,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,özgün,
Dreamtone,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,özgün,
Edgeflame,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,,turkish metal
Egoist,,,solo,Kırıkkale,,,,,"anime, j-pop, j-rock",pop,
Eren Süalp,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,latin jazz,,
Eylem Pelit,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,,turkish jazz
Fazıl Say,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,Kırıkkale,,,,,"classical piano, classical",klasik,turkish jazz
Fazıl Say,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,Kırıkkale,,,,,"classical piano, classical",klasik,turkish jazz
Feyzullah Çınar,"Divriği, Sivas, Turkey",,solo,Kırıkkale,,,,,traditional music,halk,
Figen Genç,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,oyun havasi,,
Forgotten,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,ambient,,turkish metal
Forgotten,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,ambient,,turkish metal
Gece,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,"traditional gospel, gospel",,"turkish pop, turkish rock"
Genorbit,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,death metal,,
Grotesque Ceremonium,,"Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,"death metal, grindcore",,turkish metal
Grup Ekin,"Ankara, Turkey, Turkey",,solo,Kırıkkale,,,,,,,turkish folk
Gökhan Şahinkaya,,,solo,Kırıkkale,,,,,,rock,
Gökhan Şahinkaya,,,solo,Kırıkkale,,,,,,rock,
Hacı Taşan,"Keskin, Kırıkkale, Turkey",,solo,Kırıkkale,,,,,"traditional music, oyun havasi",halk,turkish folk
Hakan Ali Toker,,,solo,Kırıkkale,,,,,,klasik,
Hakan Güngör,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,Kırıkkale,,,,,"traditional music, early music, medieval, renaissance",,
Hakan Güngör,,,solo,Kırıkkale,,,,,"traditional music, early music, medieval, renaissance",,
Hakan Güngör,,,solo,Kırıkkale,,,,,"traditional music, early music, medieval, renaissance",,
Harun Tekin,"Ankara, Turkey",,solo,Kırıkkale,,,,,,,turkish rock
Hawk,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,halk,turkish hip hop
Hayri Yenigün,,,solo,Kırıkkale,,,,,,klasik,
Hazy Hill,"Ankara, Turkey",,grup,Kırıkkale,,,,,thrash metal,"rock, metal",turkish metal
Heavy Sky,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,,turkish metal
Heavy Sky,,,solo,Kırıkkale,,,,,,,turkish metal
Kamerhan Turan,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,classical piano,,
Kaptan Kadavra,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,,turkish metal
Kathastrophobia,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,pop,
Kendimden Hallice,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,,turkish rock
Koray Kantarcıoğlu,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,Kırıkkale,,,,,"electroacoustic, avant-garde, drone, musique concrète, experimental",,
Kâmil Erdem,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,caz,
Kâmil Erdem,,,solo,Kırıkkale,,,,,,caz,
Kâmil Erdem,,,solo,Kırıkkale,,,,,,caz,
Kâmil Erdem,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,caz,
Lara,"Kırıkkale, Kırıkkale, Turkey",,solo,Kırıkkale,,,,,"corrido, sierreño, corridos bélicos, corridos tumbados, sad sierreño, banda",,deep turkish pop
Lider,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,"ranchera, cumbia",,turkish hip hop
Lost Infinity,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"gothic metal, black metal",,turkish metal
Maegi,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,,turkish metal
Magick,"Ankara, Turkey",,grup,Kırıkkale,,,,,"neofolk, psychedelic rock, black metal",,turkish metal
Mehmet Erenler,"Ankara, Turkey","İstanbul, Turkey",solo,Kırıkkale,,,,,oyun havasi,,turkish folk
Meshum,,"Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,"death metal, grindcore",,
Murat Salim Tokaç,"Kırıkkale, Kırıkkale, Turkey",,solo,Kırıkkale,,,,,sufi,,
Mısırlı Ahmet,"Ankara, Turkey",,solo,Kırıkkale,,,,,,,turkish jazz
Nettlethrone,"Ankara, Turkey",,grup,Kırıkkale,,,,,melodic death metal,metal,turkish metal
Neva Özgen,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,klasik,
Nükleer Başlıklı Kız,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,rock,turkish rock
Nükleer Başlıklı Kız,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,rock,turkish rock
Ohash,,"Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,"city pop, kayokyoku, j-pop",,"turkish trap, turkish hip hop"
Ohol Yeg,,,solo,Kırıkkale,,,,,black metal,,turkish metal
Ohol Yeg,,"Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,black metal,,turkish metal
Ohol Yeg,,,solo,Kırıkkale,,,,,black metal,,turkish metal
Ohol Yeg,,,solo,Kırıkkale,,,,,black metal,,turkish metal
Ohol Yeg,,,solo,Kırıkkale,,,,,black metal,,turkish metal
Old G,,"Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,"folk pop, indie folk",,turkish hip hop
Ominous Grief,"Ankara, Turkey",,grup,Kırıkkale,,,,,black metal,metal,turkish metal
Ominous Grief,"Ankara, Turkey",,grup,Kırıkkale,,,,,black metal,metal,turkish metal
Ondolindë,,"Ankara, Turkey",grup,Kırıkkale,,,,,melodic death metal,halk,turkish metal
Onur Ormen,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,edm trap,,turkish trap
Perdenin Ardındakiler,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,,"turkish rock, turkish alt-pop"
Raven Woods,,,solo,Kırıkkale,,,,,,metal,
Raven Woods,"Ankara, Turkey",,grup,Kırıkkale,,,,,,metal,
Rektal Tuşe,,,solo,Kırıkkale,,,,,grindcore,,turkish metal
Rektal Tuşe,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,grindcore,,turkish metal
RockA,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,lullaby,"rap, alternatif, rock, metal",
Sade,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"mariachi, música mexicana",,
Sakin,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,anatolian rock,,turkish rock
Saspent,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,,turkish metal
Sceptic Age,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,thrash metal,,turkish metal
Sedat Anar,,"Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,sufi,,
Self Torture,"Ankara, Turkey",,grup,Kırıkkale,,,,,,,turkish metal
Selva Erdener,"Ankara, Turkey",,solo,Kırıkkale,,,,,,,turkish jazz
Sera Savaş,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,,turkish singer-songwriter
Serenad Bağcan,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,,turkish jazz
Seth.ECT,"Ankara, Ankara, Turkey","Düsseldorf, Nordrhein-Westfalen, Germany",grup,Kırıkkale,,,,,"industrial metal, industrial rock, industrial, mathcore",,
Shrine of Denial,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,death metal,,
Sibel Köse,"Ankara, Turkey",,solo,Kırıkkale,,,,,"free jazz, vocal jazz",caz,
Soft Analog,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,"akustik, elektronik",turkish alt-pop
Softa,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"rally house, future bass",,
Sokak Köpekleri,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,punk,,
Son Feci Bisiklet,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,"alternatif, rock",
Spinners,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"philly soul, motown, classic soul, soul, northern soul",,
Suicide,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"deathcore, metalcore, death metal, metal, screamo","elektronik, punk, enstrümantal",turkish metal
Suicide,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"deathcore, metalcore, death metal, metal, screamo","elektronik, punk, enstrümantal",turkish metal
Sumru Ağıryürüyen,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,sufi,,turkish jazz
TNK,"Ankara, Turkey",,grup,Kırıkkale,,,,,opera,,turkish rock
Tahir Aydoğdu,,,solo,Kırıkkale,,,,,sufi,,
Tahir Aydoğdu,,,solo,Kırıkkale,,,,,sufi,,
Tahir Aydoğdu,,,solo,Kırıkkale,,,,,sufi,,
The Madcap,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,,turkish metal
The Sarcophagus,"Ankara, Turkey",,grup,Kırıkkale,,,,,black metal,,
Thrashfire,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,"thrash metal, speed metal",,turkish metal
Tolgahan Çoğulu,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,Kırıkkale,,,,,,klasik,turkish jazz
Toros Can,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,classical piano,,
Witchtrap,"Ankara, Turkey",,grup,Kırıkkale,,,,,"thrash metal, speed metal, black metal",,turkish metal
Xir,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,Kırıkkale,,,,,,,"turkish trap, turkish hip hop"
Yahya Dai,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,caz,
Yahya Dai,,,solo,Kırıkkale,,,,,,caz,
Yahya Dai,,,solo,Kırıkkale,,,,,,caz,
Yaşlı Amca,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,"alternatif, rock",turkish rock
Yaşlı Amca,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,,"alternatif, rock",turkish rock
Zenith Maudlin,"Ankara, Ankara, Turkey",,grup,Kırıkkale,,,,,black metal,,turkish metal
melted,,"Ankara, Ankara, Turkey",grup,Kırıkkale,,,,,mathcore,rap,
plein de vie.,,"Ankara, Ankara, Turkey",grup,Kırıkkale,,,,,screamo,,
uclercagri,,"Ankara, Ankara, Turkey",solo,Kırıkkale,,,,,,,turkish alt-pop
Özay Gönlüm,"Tercan, Erzincan, Turkey",,solo,Kırıkkale,,,,,oyun havasi,halk,
Özay Gönlüm,"Tercan, Erzincan, Turkey",,solo,Kırıkkale,,,,,oyun havasi,halk,
İclal Aydın,"Ankara, Turkey",,solo,Kırıkkale,,,,,arabesk,,
İdil Biret,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,"classical piano, classical",,
İdil Biret,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,"classical piano, classical",,
İmer Demirer,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,"bebop, free jazz",caz,
İpucu Beşlisi,,,solo,Kırıkkale,,,,,,funk,
İpucu Beşlisi,,,solo,Kırıkkale,,,,,,funk,
İstanbul Gelişim Orkestrası,,,solo,Kırıkkale,,,,,anatolian rock,dans,
İzzet Öz,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,"fantezi, pop, rock, dans",
İzzet Öz,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,,"fantezi, pop, rock, dans",
Şirin Pancaroğlu,"Ankara, Ankara, Turkey",,solo,Kırıkkale,,,,,"tango, musique concrète, electroacoustic, sufi",klasik,turkish jazz
Ayla Çelik,"Ardahan, Ardahan, Turkey","İstanbul, İstanbul, Turkey",solo,Ardahan,3Z7GwK4hUEczTklLsVedcx,51435.0,40.0,turkish pop,turkish pop,,"turkish pop, turkish singer-songwriter"
Azer Bülbül,"Arpaçay, Kars, Turkey",,solo,Ardahan,2E7qpjo4NUBhV8tEUdPVkJ,1458611.0,61.0,"arabesk, turkish hip hop, oyun havasi","arabesk, turkish hip hop, oyun havasi","halk, fantezi, arabesk",arabesk
Cengiz Kurtoğlu,"Artvin, Artvin, Turkey",,solo,Ardahan,73wqUOsgp2DZd4IAmf48Gn,1557627.0,58.0,arabesk,arabesk,"arabesk, taverna",arabesk
Dinmeyen,,,solo,Ardahan,7e4pmYPwPETSnMVCcJa8xu,10585.0,27.0,"anatolian rock, arabesk","anatolian rock, arabesk",,
Kâzım Koyuncu,"Hopa, Artvin, Turkey",,solo,Ardahan,03YhQQYWzaAU3HAQAJzIHG,1168742.0,52.0,"karadeniz folk, arabesk, anatolian rock, oyun havasi","karadeniz folk, arabesk, anatolian rock, oyun havasi",rock,"turkish pop, turkish rock, turkish folk, turkish singer-songwriter"
Murat Çobanoğlu,"Arpaçay, Kars, Turkey",,solo,Ardahan,1wtwpu7FFYwZbwd3EXmUpg,6704.0,23.0,"arabesk, karadeniz folk","arabesk, karadeniz folk","halk, rap",
Mustafa Topaloğlu,"Hopa, Artvin, Turkey",,solo,Ardahan,0xvh0WLVTN9oBCpaCRqUbr,4923.0,16.0,"oyun havasi, arabesk, karadeniz folk, turkish pop","oyun havasi, arabesk, karadeniz folk, turkish pop",,
Nuray Hafiftaş,"Çıldır, Ardahan, Turkey",,solo,Ardahan,2UsvjTiDXyIyXso2kjxiGY,405.0,6.0,arabesk,"arabesk, oyun havasi",halk,
Nuray Hafiftaş,"Çıldır, Ardahan, Turkey",,solo,Ardahan,2UsvjTiDXyIyXso2kjxiGY,405.0,6.0,arabesk,"arabesk, oyun havasi",halk,
Organize,"Kars, Kars, Turkey","İstanbul, İstanbul, Turkey",solo,Ardahan,5W2dGRPmYetOpUIpErUtD3,1336135.0,67.0,"turkish hip hop, drill","turkish hip hop, drill",,turkish hip hop
Resul Dindar,"Hopa, Artvin, Turkey",,solo,Ardahan,7fVMq1kHVAQao9iPGHNGyK,427985.0,50.0,"karadeniz folk, oyun havasi, arabesk","karadeniz folk, oyun havasi, arabesk",halk,turkish pop
Tuğba Ekinci,"Kars, Kars, Turkey",,solo,Ardahan,1ikwdzJjCjQk79RQlvkTt1,45880.0,28.0,"turkish pop, oyun havasi","turkish pop, oyun havasi",pop,"turkish pop, deep turkish pop"
Vio,"Artvin, Artvin, Turkey",,solo,Ardahan,0XkEUMM4lJHAzfTK9vR0cu,1127998.0,56.0,"thai pop, t-pop, thai indie pop",,rap,"turkish trap, turkish hip hop"
Zuğaşi Berepe,,,solo,Ardahan,26Vx16h8yEfSVAGxTYrLAC,2470.0,7.0,"karadeniz folk, anatolian rock","karadeniz folk, anatolian rock",rock,
Öztürk,"Kars, Turkey","İstanbul, Turkey",solo,Ardahan,20KmGoOPKwrKLDN0s7pRsI,9229.0,40.0,turkish hip hop,turkish hip hop,,"turkish rock, turkish metal"
Bilal Karaman,"Kars, Kars, Turkey","İstanbul, İstanbul, Turkey",solo,Ardahan,,,,,,,turkish jazz
Kardeş Türküler,,,solo,Ardahan,,,,,"karadeniz folk, oyun havasi","halk, folk",
Sinan Çelik,"Kars, Kars, Turkey",,solo,Ardahan,,,,,traditional music,halk,
İlhan Baran,"Artvin, Artvin, Turkey",,solo,Ardahan,,,,,,halk,
Şeref Taşlıova,"Gülyüzü, Ardahan, Turkey",,solo,Ardahan,,,,,,halk,
Ara Dinkjian,,,solo,Iğdır,,,,,sufi,,turkish jazz
Arto Tunçboyacıyan,,,solo,Iğdır,,,,,sufi,,turkish jazz
Arto Tunçboyacıyan,,,solo,Iğdır,,,,,sufi,,turkish jazz
Arto Tunçboyacıyan,,,solo,Iğdır,,,,,sufi,,turkish jazz
Suren Asaduryan,"Yerevan, Yerevan, Armenia",,solo,Iğdır,,,,,sufi,,
Behiye Aksoy,"Çamlica, İstanbul, Turkey",,solo,Yalova,1cp0LtfcNQUFTT1SGzeFRK,33516.0,26.0,arabesk,arabesk,sanat müziği,
Ergüder Yoldaş,,,solo,Yalova,2UTTPg8eUrxqkDVAdqWeCI,605.0,9.0,anatolian rock,anatolian rock,,
Flört,"Pendik, İstanbul, Turkey",,grup,Yalova,0ou1EkRCAJcfRv2P1qKVPo,147107.0,39.0,anatolian rock,anatolian rock,,"turkish rock, turkish psych"
Güllü,"İstanbul, İstanbul, Turkey",,solo,Yalova,533wb2q2kU814aFEWaIlG2,950422.0,58.0,arabesk,arabesk,,arabesk
Hedef 12,"Gemlik, Bursa, Turkey",,grup,Yalova,1McNefrwmbSwf8paxszsfZ,398.0,0.0,turkish hip hop,turkish hip hop,,
Kurtalan Ekspres,,,solo,Yalova,2O7WjRnnODRpJAzKDtTb0C,27298.0,30.0,anatolian rock,anatolian rock,rock,turkish rock
Melis Güven,"Yalova, Yalova, Turkey",,solo,Yalova,4GANIO37ckIybnzApXhPmQ,17910.0,22.0,turkish hip hop,turkish hip hop,,turkish alt-pop
Onno Tunç,"İstanbul, İstanbul, Turkey",,solo,Yalova,5AU6h9xeffwb6KRWNvsCGE,122.0,1.0,anatolian rock,anatolian rock,,
Seda Tripkolic,"Pendik, İstanbul, Turkey",,solo,Yalova,2aNkBNOpoEwJlRpDLzJ6hZ,233077.0,55.0,"turkish pop, arabesk, turkish hip hop","turkish pop, arabesk, turkish hip hop",,turkish pop
Yıldız Tezcan,"İstanbul, İstanbul, Turkey",,solo,Yalova,2sG78Ugs7YYDUVwNyTGj4r,217.0,2.0,arabesk,arabesk,,
Şakir Öner Günhan,"Mudanya, Bursa, Turkey",,solo,Yalova,6LU1rZGXuW6kz3dOl631bQ,1250.0,5.0,"anatolian rock, oyun havasi","anatolian rock, oyun havasi",halk,turkish psych
Şebnem Ferah,"Yalova, Yalova, Turkey",,solo,Yalova,74xBVPWYoSf5pvo5IkePRO,2773492.0,68.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,"turkish pop, turkish rock"
Şebnem Ferah,"Yalova, Yalova, Turkey",,solo,Yalova,74xBVPWYoSf5pvo5IkePRO,2773492.0,68.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,"turkish pop, turkish rock"
Heretic Soul,"Pendik, İstanbul, Turkey",,grup,Yalova,,,,,death metal,metal,turkish metal
İzel,"Yalova, Turkey",,solo,Yalova,,,,,"turkish pop, arabesk",,turkish pop
90 BPM,,,solo,Karabük,7JCJA9JUFT138Nuivyxp9n,63853.0,34.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
Ankaralı Namık,"Kurşunlu, Çankırı, Turkey",,solo,Karabük,7esfmVT7dmJnsm1byX2m8e,276683.0,49.0,"oyun havasi, arabesk","oyun havasi, arabesk",,arabesk
Beybonlar,"Kastamonu, Kastamonu, Turkey",,grup,Karabük,3ysRAIs6cyX6kZnFg4Dy63,351.0,0.0,anatolian rock,anatolian rock,rock,
Farazi v Kayra,,,solo,Karabük,5ayy4bftuQvE2xTCbCEufB,69577.0,22.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
Flört,,,solo,Karabük,0ou1EkRCAJcfRv2P1qKVPo,147107.0,39.0,anatolian rock,anatolian rock,,"turkish rock, turkish psych"
Irmak Arıcı,"Çankırı, Çankırı, Turkey",,solo,Karabük,3WKZeiNOV5dnANlQnjL95B,484441.0,48.0,turkish pop,turkish pop,,turkish pop
Kayra,"Karabük, Karabük, Turkey",,solo,Karabük,5UqZ7BXoccyvTHyXLk1Pk3,422953.0,59.0,turkish hip hop,turkish hip hop,,turkish hip hop
Kayra,,,solo,Karabük,5UqZ7BXoccyvTHyXLk1Pk3,422953.0,59.0,turkish hip hop,turkish hip hop,,turkish hip hop
Kayra,,,solo,Karabük,5UqZ7BXoccyvTHyXLk1Pk3,422953.0,59.0,turkish hip hop,turkish hip hop,,turkish hip hop
Metin Türkcan,"Karabük, Karabük, Turkey",,solo,Karabük,2YiE7AouBuzFNpHDgre7ia,5333.0,25.0,anatolian rock,anatolian rock,,turkish metal
Pentagram,,,solo,Karabük,1Xz8iP9Dvl5uI88iraOhs7,156794.0,41.0,anatolian rock,"doom metal, stoner metal, sludge metal, stoner rock",,"turkish rock, turkish metal"
Fredd,"Kastamonu, Kastamonu, Turkey",,solo,Karabük,,,,,"jazz rap, alternative hip hop",,turkish hip hop
Gına,,,solo,Karabük,,,,,,rap,turkish hip hop
Gına,"Karabük, Karabük, Turkey",,grup,Karabük,,,,,,rap,turkish hip hop
Gına,"Karabük, Karabük, Turkey",,grup,Karabük,,,,,,rap,turkish hip hop
Çağrı Sertel,"Karabük, Karabük, Turkey","İstanbul, İstanbul, Turkey",solo,Karabük,,,,,,,turkish jazz
