isim,dogum_yeri,aktif_sehir,tip,arama_sehri
Bihter Özdemir Dinçel,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Burak Temiz,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Burhan Berken,"Ergani, Diyarbakır, Turkey",,solo,Diyarbakır
Cahit Sıtkı Tarancı,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Celal Güzelses,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Coşkun Sabah,"Diyarbakır, Turkey",,solo,Diyarbakır
Diyarbakir Eyvan Geceleri̇,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
DryRot,,"Diyarbakır, Diyarbakır, Turkey",solo,Diyarbakır
Ece Tatay,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Emrah,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Ender Ergün,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Erdal Ayna,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Erkal Yavi,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Erkan Avcı,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Erkan Petekkaya,"Diyarbakır, Turkey",,solo,Diyarbakır
Erol Demiröz,"Diyarbakır, Turkey",,solo,Diyarbakır
Ferat Üngür,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Ferit Kaya,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Gülbin Aydın,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Güldestan Yüce,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Güray Kip,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Haşim Aydemir,"Lice, Diyarbakır, Turkey",,solo,Diyarbakır
Helin Çelik,"Diyarbakır, Diyarbakır, Turkey","Wien, Wien, Austria",solo,Diyarbakır
Kemal Varol,"Ergani, Diyarbakır, Turkey",,solo,Diyarbakır
Kenan Temiz,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Kevork Malikyan,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Kosroff Malool,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Kudsi Erguner,"Diyarbakır, Diyarbakır, Turkey","Paris, Île-de-France, France",solo,Diyarbakır
Mahsun Kırmızıgül,"Hani, Diyarbakır, Turkey",,solo,Diyarbakır
Mehmet Akbaş,"Dicle, Diyarbakır, Turkey","Köln, Nordrhein-Westfalen, Germany",solo,Diyarbakır
Mehmet Atlı,"Bağlar, Diyarbakır, Turkey",,solo,Diyarbakır
Mehmet Yılmaz Ak,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Meltem Miraloğlu,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Nazmi Kirik,"Diyarbakır, Turkey",,solo,Diyarbakır
Onur Akbay,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Osman Karakoç,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Pınar Ayhan,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Sami Hazinses,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Sarp Apak,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Semra Alper,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Songül Öden,"Diyarbakır, Turkey",,solo,Diyarbakır
Tuncer Necmioğlu,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Volkan Demirok,"Lice, Diyarbakır, Turkey",,solo,Diyarbakır
Yaşar Özel,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Zilan Odabaşı,"Diyarbakır, Turkey",,solo,Diyarbakır
Çetin İpekkaya,"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Şiyar,"Silvan, Diyarbakır, Turkey",,solo,Diyarbakır
Գարեգին Բրուտեան[Karekin Proodian],"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Յովսէփ Շամլեան[Hovsep Shamlian],"Diyarbakır, Diyarbakır, Turkey",,solo,Diyarbakır
Ahmet Katıksız,"Keşan, Edirne, Turkey",,solo,Edirne
Aydın Arakon,"Edirne, Turkey",,solo,Edirne
Ayşen,"Edirne, Edirne, Turkey",,solo,Edirne
Banu Şahin,"Edirne, Edirne, Turkey",,solo,Edirne
Cem Adrian,"Edirne, Edirne, Turkey",,solo,Edirne
Cengiz Tacer,"Edirne, Edirne, Turkey",,solo,Edirne
Deli Selim,"Edirne, Edirne, Turkey",,solo,Edirne
Edirne Devlet Türk Müziği Topluluğu,"Edirne, Edirne, Turkey",,grup,Edirne
Gökhan Yılmaz,"Edirne, Edirne, Turkey",,solo,Edirne
Haim Effendi,"Edirne, Edirne, Turkey",,solo,Edirne
Hayalet,"Edirne, Edirne, Turkey",,solo,Edirne
Levent Çakır,"Edirne, Edirne, Turkey",,solo,Edirne
Mehmed the Conqueror,"Edirne, Edirne, Turkey",,solo,Edirne
Meral Sayın,"İpsala, Edirne, Turkey",,solo,Edirne
Merve Kayan,"Uzunköprü, Edirne, Turkey",,solo,Edirne
Rafet El Roman,"Edirne, Edirne, Turkey",,solo,Edirne
Samuel Benaroya,"Edirne, Edirne, Turkey",,solo,Edirne
Samy Halfon,"Edirne, Edirne, Turkey",,solo,Edirne
Selim Sesler,"Keşan, Edirne, Turkey",,solo,Edirne
Serkan Çağrı,"Keşan, Turkey",,solo,Edirne
Sonsoles Brilhantes,"Odemira, Beja, Portugal","Edirne, Edirne, Turkey",solo,Edirne
Sümeyra,"Edirne, Turkey",,solo,Edirne
Tijen Par,"Edirne, Edirne, Turkey",,solo,Edirne
Zeki Sezer,"Edirne, Turkey",,solo,Edirne
İbrahim Öner,"Edirne, Edirne, Turkey",,solo,Edirne
Σοφία Βέμπο[Sofia Vembo],"Kallipoli, Eastern Thrace, Turkey",,solo,Edirne
Φραγκίσκος Μανέλλης[Frangiskos Manellis],"Edirne, Edirne, Turkey",,solo,Edirne
Abysmal Trench,"Elazığ, Elazığ, Turkey",,grup,Elazığ
Ali Avaz,"Elazig, Turkey",,solo,Elazığ
Ayşenur Yazıcıoğlu,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Baki Tamer,"Harput, Elazığ, Turkey",,solo,Elazığ
Bülent Serttaş,"Keban, Elazığ, Turkey",,solo,Elazığ
Cahit Kayaoğlu,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Devrim Kaya,"Elazığ , Turkey",,solo,Elazığ
Emrah Güllü,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Eno,"Elazığ, Elazığ, Turkey","Wiesbaden, Hessen, Germany",solo,Elazığ
Erhan Ufak,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Fatih Kısaparmak,"Elazığ, Turkey",,solo,Elazığ
Gazapizm,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Jakob Michael Hagopian,"Kharpert, Elazığ, Turkey",,solo,Elazığ
Kadir Çöpdemir,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Kadir Özdal,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Kemal İnci,"Elazığ, Turkey",,solo,Elazığ
Kenan Çoban,"Elazığ, Turkey",,solo,Elazığ
Musab Ekici,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Münibe Millet,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Narkoz,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Necati Şaşmaz,"Elazığ, Turkey",,solo,Elazığ
Nekrogakkoş,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Nurhan Nur,"Elazığ, Turkey",,solo,Elazığ
Raci Şaşmaz,"Elazığ, Turkey",,solo,Elazığ
Reuben Sarkisian,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Rodi,"Karakoçan, Elazığ, Turkey",,solo,Elazığ
Sevil Üstekin,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Sinan Biçici,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Sipan Xelat,"Gülçatı, Elazığ, Turkey",,solo,Elazığ
Tunç Şahin,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Uğur İnan,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Yüksel Yavuz,"Karakocan, Turkey",,solo,Elazığ
Öykü Orhan,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Ümit Bülent Dinçer,"Elazığ, Elazığ, Turkey",,solo,Elazığ
İhsan Yüce,"Elazığ, Turkey",,solo,Elazığ
İkra,"Elazığ, Elazığ, Turkey",,solo,Elazığ
Օսկար Գէորգեան[Oskar Kevorkian],"Harput, Elâzığ, Turkey",,solo,Elazığ
A. Levent Üngör,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Ali Ekber Çiçek,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Ali İhsan Bozdemir,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Cem Yıldız,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Cemal Süreya,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Davut Sularî,"Çayırlı, Erzincan, Turkey",,solo,Erzincan
Gökhan Arı,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Hasan Ali Mete,"Çayırlı, Erzincan, Turkey",,solo,Erzincan
Hüseyin Turan,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Kadir Savun,"İliç, Erzincan, Turkey",,solo,Erzincan
Kenan Vardık,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Murat Han,"Erzincan, Turkey",,solo,Erzincan
Nevzat Dişiaçık,"Erzincan, Turkey",,solo,Erzincan
Nur Azak,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Oya Aydoğan,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Oğuzhan Koç,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Remzi Jöntürk,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Selçuk Özer,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Sinan Akkuş,"Erzincan, Erzincan, Turkey","Köln, Nordrhein-Westfalen, Germany",solo,Erzincan
Sinan Güngör,"Kemah, Erzincan, Turkey",,solo,Erzincan
Umut Kurt,"Erzincan, Turkey",,solo,Erzincan
Vasi,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Yavuz Top,"Tercan, Erzincan, Turkey",,solo,Erzincan
Zeynel Vardık,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Özay Gönlüm,"Tercan, Erzincan, Turkey",,solo,Erzincan
İlyas Yalçıntaş,"Erzincan, Erzincan, Turkey",,solo,Erzincan
İsmail Özden,"Tercan, Erzincan, Turkey",,solo,Erzincan
Şinasi Yurtsever,"Erzincan, Erzincan, Turkey",,solo,Erzincan
Alaattin Perveroğlu,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Alpay İzer,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Altan Erbulak,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Arif Sağ,"Aşkale, Erzurum, Turkey",,solo,Erzurum
Ateş Fatih Uçan,"Oltu, Erzurum, Turkey",,solo,Erzurum
Aysun Gültekin,"İspir, Erzurum, Turkey",,solo,Erzurum
Aytekin Akkaya,"Erzurum, Turkey",,solo,Erzurum
Beklan Algan,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Burcu Binici,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Caner Erzincan,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Demet,"Erzurum, Turkey",,solo,Erzurum
Erdal Erzincan,"Aşkale, Erzurum, Turkey",,solo,Erzurum
Erkan Taşdöğen,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Erkan Tunç,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Erol Taş,"Erzurum, Turkey",,solo,Erzurum
Eşref Kolçak,"İspir, Erzurum, Turkey",,solo,Erzurum
Fatih Ürek,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Hacı Ali Konuk,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Hakan Çağlar,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Hande Türkel,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Hikmet Taşdemir,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Hüseyin Altın,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Kadir Kesemen,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Mine Yalçın,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Muharrem Akkuş,"Aşkale, Erzurum, Turkey",,solo,Erzurum
Mükerrem Kemertaş,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Nedim Saatçioğlu,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Nurullah Akçayır,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Raci Alkır,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Sadullah Şentürk,"Erzurum, Turkey",,solo,Erzurum
Selahattin Taşdöğen,"Erzurum, Turkey",,solo,Erzurum
Sevil Akı,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Seyfettin Sığmaz,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Sırrı Elitaş,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Tuna,"Aşkale, Erzurum, Turkey",,solo,Erzurum
Yakışıklı Güvenlik,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Yusuf Atıcı,"Erzurum, Erzurum, Turkey",,solo,Erzurum
Ömer Korkmaz,"Erzurum, Erzurum, Turkey",,solo,Erzurum
İrfan Tözüm,"Erzurum, Turkey",,solo,Erzurum
Akdeniz Erbaş,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Aligüleç,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Allame,"Trabzon, Trabzon, Turkey","Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Ankh of Gloria,"Eskişehir, Turkey",,solo,Eskişehir
Asya,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Atilla Şendil,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Aysun Akyüz Mehdiabbas,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Aysun Güven,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Ayten Uncuoğlu,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Ayçe Kartal,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Ayşegül Günay,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Ağaçkakan,"Ankara, Ankara, Turkey","Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Bartu Küçükçağlayan,"Eskişehir, Turkey",,solo,Eskişehir
Bir İhtimal,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Black Omen,"Eskişehir, Turkey",,grup,Eskişehir
Blank Zero,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Bulut Gülen,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Burcu Özberk,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Burn Her Letters,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Bülent Kayabaş,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Can Kolukısa,"Eskişehir, Turkey",,solo,Eskişehir
Caner Şahin,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Ceg,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Cem Aksakal,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Cüneyt Arkın,"Gökçeoğlu, Eskişehir, Turkey",,solo,Eskişehir
Dark'o Bairo,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Deniz Erkanat,"Eskişehir, Turkey",,solo,Eskişehir
Drunk High Jinks,"Antalya, Antalya, Turkey","Eskişehir, Eskişehir, Turkey",grup,Eskişehir
Ebru Helvacıoğlu,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Emin Boztepe,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Emre Taştekin,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Engin Öztürk,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Ercan Irmak,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Ercan Mehmet Erdem,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Ethnique Punch,"Eskişehir, Eskişehir, Turkey","Berlin, Berlin, Germany",solo,Eskişehir
Fahri Öztezcan,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Farabi,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Fatma Karanfil,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Garmadh,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Glabrezu,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Gökhan Şahin,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Gülşah Buzlu,"Eskişehir, Turkey",,solo,Eskişehir
Gürberk Polat,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Gürer Aykal,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Hakan Gerçek,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Hatred Arouser,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Hope to Find,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Hükmen Mağlup,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Ill Wells,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Inhonoratus,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Insulter,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Joker,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
KKendo,"Kütahya, Kütahya, Turkey","Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Kaan Elitok,"Bursa, Bursa, Turkey","Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Karasafra,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Kaste-Ekom,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Keta 222,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Kubilay Karça,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Kırık Çizgi,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Lyfegain,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Malefic Order,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Melis Birkan,"Eskişehir, Turkey",,solo,Eskişehir
Mine Ölce Çakan,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Murat Onbul,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Murat Çolak,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Muzaffer Hiçdurmaz,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Müfide İnselel,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Nalan,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Nevin Nuray,"Eskişehir, Turkey",,solo,Eskişehir
Nocte,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Nuri Alço,"Eskişehir, Turkey",,solo,Eskişehir
Obscurity,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
On Your Horizon,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Ozan Açıktan,"Eskişehir, Turkey",,solo,Eskişehir
Palermo 226,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Piiz,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Q the Geek,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Rüya Önal,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Samuray Meybuz,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Selma Sonat,"Eskişehir, Turkey",,solo,Eskişehir
Serhat Tutumluer,"Eskişehir, Turkey",,solo,Eskişehir
Sermet Yeşil,"Eskişehir, Turkey",,solo,Eskişehir
Serpil Altın,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Serpil Çakmaklı,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Seventh Blasphemy,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Spellhold,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Syntax Error,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Thorncraft,"Eskişehir, Eskişehir, Turkey",,grup,Eskişehir
Tolga Baklacıoğlu,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Tuna Kiremitçi,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Türkan Kılıç,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Yiğit Seferoğlu,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Yücel Uçanoğlu,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
Zeynep Kankonde,"Eskişehir, Eskişehir, Turkey",,solo,Eskişehir
roadside.picnic,,"Eskişehir, Eskişehir, Turkey",grup,Eskişehir
seskamol,,"Eskişehir, Eskişehir, Turkey",solo,Eskişehir
Ahmet Ağgün,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Ahmet Ödük,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Ahmet Ümit,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Arif Erkin,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Ağaçkesen,,"Gaziantep, Gaziantep, Turkey",solo,Gaziantep
Aşık Ali Nurşani,"Islahiye, Gaziantep, Turkey",,solo,Gaziantep
Cem Karcı,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Cem Özay,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Ceren Karaoğlan,"Gaziantep, Turkey",,solo,Gaziantep
Eray Özbal,"Gaziantep, Turkey",,solo,Gaziantep
Ersan Erdura,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Eyüphan Erkul,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Harry Hasekian,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Hazal Kaya,"Gaziantep, Turkey",,solo,Gaziantep
Işıl Özgentürk,"Gaziantep, Turkey",,solo,Gaziantep
Kadir Sözen,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Meltem Savcı,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Nail Kırmızıgül,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Necdet Yaşar,"Nizip, Gaziantep, Turkey",,solo,Gaziantep
Oktay Gürsel,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Olcay Bayir,"Gaziantep, Gaziantep, Turkey","London, Greater London, United Kingdom",solo,Gaziantep
Safiya,"Gaziantep, Gaziantep, Turkey","Frankfurt am Main, Hessen, Germany",solo,Gaziantep
Savaş Ay,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Sena Şener,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Sermet Serdengeçti,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Sinan Tuzcu,"Gaziantep, Turkey",,solo,Gaziantep
Süleyman Mercan,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Tansel Öngel,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Yağmur Atacan,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Yurdaer Doğulu,"Gaziantep, Turkey",,solo,Gaziantep
Zeliha Çakırtaş,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Zeynep Elçin,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Özlem Taner,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
İbrahim Kendirci,"Gaziantep, Gaziantep, Turkey",,solo,Gaziantep
Ներսես Դ Շնորհալի[Nerses IV the Gracious],"Gaziantep, Turkey",,solo,Gaziantep
Atilla Pakdemir,"Giresun, Turkey",,solo,Giresun
Bedri Rahmi Eyüboğlu,"Görele, Giresun, Turkey",,solo,Giresun
Eray Türk,"Giresun, Turkey",,solo,Giresun
Erden Alkan,"Giresun, Giresun, Turkey",,solo,Giresun
Hakan Akçin,"Giresun, Giresun, Turkey",,solo,Giresun
Mine Sun,"Giresun, Turkey",,solo,Giresun
Panos Papadopulos,"Giresun, Giresun, Turkey",,solo,Giresun
Picoğlu Osman,"Görele, Giresun, Turkey",,solo,Giresun
Raziel Nisroc,"Giresun, Giresun, Turkey",,solo,Giresun
Semra Sar,"Giresun, Giresun, Turkey",,solo,Giresun
Turgut Ural,"Giresun, Giresun, Turkey",,solo,Giresun
Volkan İncüvez,"Bulancak, Giresun, Turkey",,solo,Giresun
Yaman Okay,"Giresun, Turkey",,solo,Giresun
Aşık Kul Nuri,"Kelkit, Gümüşhane, Turkey",,solo,Gümüşhane
Bahadır Özdener,"Gümüşhane, Turkey",,solo,Gümüşhane
George Inci,"Kelkit, Gümüşhane, Turkey","Berlin, Berlin, Germany",solo,Gümüşhane
Numan Acar,"Kelkit, Gümüşhane, Turkey","Berlin, Berlin, Germany",solo,Gümüşhane
Dilşah Özdinç,"Hakkari, Hakkari, Turkey",,solo,Hakkari
Ersin Korkut,"Hakkari, Turkey",,solo,Hakkari
Evliya Aykan,"Hakkari, Hakkari, Turkey",,solo,Hakkari
Ferec,"Hakkari, Hakkari, Turkey",,grup,Hakkari
Hamdi Kahraman,"Hakkari, Hakkari, Turkey",,solo,Hakkari
Mustafa Erdoğan,"Hakkari, Hakkari, Turkey",,solo,Hakkari
Yılmaz Erdoğan,"Hakkari, Hakkari, Turkey",,solo,Hakkari
Şiyar Berwari,,"Hakkari, Hakkari, Turkey",solo,Hakkari
Bahar Öztan,"İskenderun, Hatay, Turkey",,solo,Hatay
Betül Dinçer,"İskenderun, Hatay, Turkey",,solo,Hatay
Burcu Yılmaz,"İskenderun, Hatay, Turkey",,solo,Hatay
Cem Erman,"İskenderun, Hatay, Turkey",,solo,Hatay
Durmuş Çiğdem,"Antakya, Hatay, Turkey",,solo,Hatay
Fuat Kurtoğlu,"Reyhanlı, Hatay, Turkey",,solo,Hatay
Fırat Doğruloğlu,"İskenderun, Hatay, Turkey",,solo,Hatay
Gökhan Güney,"Reyhanlı, Hatay, Turkey",,solo,Hatay
Güzin Kar,"İskenderun, Hatay, Turkey","Zürich, Zürich, Switzerland",solo,Hatay
Hakan Gök,"Hatay, Hatay, Turkey",,solo,Hatay
Hamdi Alkan,"Antakya, Turkey",,solo,Hatay
Hilmi Yarayıcı,"Antakya, Hatay, Turkey",,solo,Hatay
Kalben,"İskenderun, Hatay, Turkey",,solo,Hatay
Knock Out,,"Hatay, Hatay, Turkey",solo,Hatay
Mecit Yavuz,"Antakya, Hatay, Turkey",,solo,Hatay
Meral Perin,"Antakya, Hatay, Turkey",,solo,Hatay
Michel Camicas,"Antakya, Hatay, Turkey",,solo,Hatay
Mithat Esmer,"Antakya, Hatay, Turkey",,solo,Hatay
Nejat Birecik,"İskenderun, Hatay, Turkey",,solo,Hatay
Noyan Majestik,"Antakya, Hatay, Turkey",,solo,Hatay
Raptor,"Antakya, Hatay, Turkey",,solo,Hatay
Saruhan Hünel,"Hatay, Hatay, Turkey",,solo,Hatay
Selami Şahin,"Yayladağı Yoncakaya, Hatay, Turkey",,solo,Hatay
Semir Aslanyürek,"Antakya, Turkey",,solo,Hatay
